Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,N_Total,N_Success,N_Fail_Egg_Time,N_Fail_Egg_Cold,N_Fail_Parent_Dead,Overall_Mean_Energy_F,Overall_Var_Energy_F,Overall_Mean_Energy_M,Overall_Total_Neglect,Overall_Max_Neglect,Overall_Prop_Neglect,Overall_Hatch_Date,Successful_Mean_Energy_F,Successful_Var_Energy_F,Successful_Mean_Energy_M,Successful_Var_Energy_M,Successful_Total_Neglect,Successful_Max_Neglect,Successful_Prop_Neglect,Successful_Hatch_Date,Successful_Attendance_F,Successful_Prop_F,Successful_Attendance_M,Successful_Prop_M,Rate_Success,Rate_Fail_Egg_Time,Rate_Fail_Egg_Cold,Rate_Fail_Parent_Dead
200,500,200,300,150,47,1000,0,12,55,7,549.966859,27425.63903,467.846263,3.397,2.22,0.0670522990074953,41.895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.012,0.055,0.007
200,500,200,300,160,47,1000,0,0,1,1,626.645263,17327.31889,565.948787,0.482,0.381,0.0108488378684406,37.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.001,0.001
200,500,200,300,170,47,1000,0,0,0,0,714.250233,8990.8588,670.273906,0.031,0.026,0.000748566650740564,37.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,200,300,162,47,1000,0,0,4,0,640.384241,15200.90723,586.20939,0.298,0.262,0.00676068516634312,37.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.004,0
200,500,200,400,130,47,1000,0,8,522,445,394.681495,34799.7302,346.716293,21.341,15.043,0.395378427292313,51.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.008,0.522,0.445
200,500,200,400,140,47,1000,0,16,521,76,449.25305,28254.57872,396.68285,13.438,8.725,0.234401992055318,52.402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.016,0.521,0.076
200,500,200,400,150,47,1000,0,5,125,6,530.552215,23204.17056,477.958839,3.896,2.889,0.0755932563733263,42.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.005,0.125,0.006
200,500,200,400,160,47,1000,0,0,12,0,613.364573,15702.37648,572.477175,0.662,0.54,0.0140025086083747,38.021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.012,0
200,500,200,400,170,47,1000,0,0,0,0,704.257501,8976.48682,668.751898,0.013,0.013,0.000308180708180708,37.021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,200,400,162,47,1000,0,0,4,0,629.863283,13352.3385,594.536782,0.314,0.281,0.00703452980728604,37.487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.004,0
200,500,200,500,130,47,1000,0,2,558,420,377.97935,31520.01641,377.574813,22.89,16.942,0.417435766115911,52.358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.002,0.558,0.42
200,500,200,500,140,47,1000,0,14,625,82,430.418039,25114.13975,429.454789,15.017,10.407,0.258948224302416,53.564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.014,0.625,0.082
200,500,200,500,150,47,1000,0,1,196,2,508.530679,19454.31005,502.222579,4.611,3.592,0.0878314490165107,43.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.196,0.002
200,500,200,500,160,47,1000,0,0,20,0,601.856872,12601.74494,587.803328,0.646,0.594,0.0140763108903773,38.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.02,0
200,500,200,500,170,47,1000,0,0,0,0,702.689605,8292.56301,671.468918,0.043,0.041,0.00102305988585058,37.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,200,500,162,47,1000,0,0,11,0,621.766637,11064.76204,605.757285,0.468,0.414,0.0100051340384364,37.723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.011,0
200,500,200,600,130,47,1000,0,0,626,363,362.271596,28815.28801,423.13331,24.244,18.506,0.435074307519442,53.351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.626,0.363
200,500,200,600,140,47,1000,0,7,669,96,412.204511,24126.81363,469.822927,16.151,11.447,0.278121716398357,54.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.007,0.669,0.096
200,500,200,600,150,47,1000,0,2,247,15,485.828566,17766.56293,537.439961,5.667,4.287,0.106020598402426,44.836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.002,0.247,0.015
200,500,200,600,160,47,1000,0,0,26,0,578.444077,10143.74599,615.194887,0.921,0.815,0.0193722889389285,38.414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.026,0
200,500,200,600,170,47,1000,0,0,1,0,676.809201,6766.70906,685.941448,0.113,0.102,0.00256161979401182,37.179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.001,0
200,500,200,600,162,47,1000,0,0,10,0,600.253381,9155.74302,627.493744,0.638,0.554,0.0140255517130763,37.994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.01,0
200,500,200,700,130,47,1000,0,1,610,383,348.476195,30388.56107,473.965736,24.621,18.992,0.448055157789758,52.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.61,0.383
200,500,200,700,140,47,1000,0,7,707,85,393.536904,26922.74626,516.622765,17.417,12.575,0.29735655223666,55.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.007,0.707,0.085
200,500,200,700,150,47,1000,0,2,339,3,456.887331,18420.74254,586.555377,6.839,5.432,0.12645275743446,46.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.002,0.339,0.003
200,500,200,700,160,47,1000,0,0,42,0,539.890138,9950.88349,657.162961,1.346,1.189,0.0282334100121602,39.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.042,0
200,500,200,700,170,47,1000,0,0,0,0,646.799275,6208.97287,728.459323,0.134,0.117,0.00307059503262558,37.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,200,700,162,47,1000,0,0,26,0,566.432594,8271.5354,672.52829,0.893,0.812,0.0193140226690232,38.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.026,0
200,500,200,800,130,47,1000,0,1,619,371,334.714098,33803.608003,528.626659,25.011,19.181,0.455684476002087,51.924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.619,0.371
200,500,200,800,140,47,1000,0,7,760,82,375.093091,29919.76459,573.364426,18.748,13.308,0.319012757784753,55.971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.007,0.76,0.082
200,500,200,800,150,47,1000,0,4,392,7,426.333529,21379.00378,645.116855,8.137,6.282,0.148879721390766,48.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.004,0.392,0.007
200,500,200,800,160,47,1000,0,0,57,1,498.391056,10792.46032,720.856258,1.984,1.775,0.0417897044550167,40.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.057,0.001
200,500,200,800,170,47,1000,0,0,3,0,600.084152,7188.7816,784.577114,0.276,0.261,0.00630498807171199,37.439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.003,0
200,500,200,800,162,47,1000,0,0,36,0,516.354989,9519.64889,732.74936,1.411,1.274,0.0301533001356511,39.177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.036,0
200,500,200,900,130,47,1000,0,0,638,356,324.961141,33419.40027,597.922457,26.285,20.077,0.482103705839332,52.502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.638,0.356
200,500,200,900,140,47,1000,0,9,825,71,362.484479,34198.80334,629.186579,20.419,13.928,0.344843956177519,57.321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.009,0.825,0.071
200,500,200,900,150,47,1000,0,5,483,10,406.790249,24724.26592,704.772959,10.178,7.586,0.181892756820585,50.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.005,0.483,0.01
200,500,200,900,160,47,1000,0,0,94,1,460.304636,14502.73395,777.674756,2.898,2.563,0.0602596707765793,41.398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.094,0.001
200,500,200,900,170,47,1000,0,0,7,0,538.452613,10271.3312,843.356301,0.633,0.591,0.014303971050912,37.995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.007,0
200,500,200,900,162,47,1000,0,1,66,1,478.349984,13096.50891,792.614233,2.319,2.071,0.0493785306996696,40.567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.066,0.001
200,500,200,1000,130,47,1000,0,0,652,345,322.650253,29991.36559,668.423092,28.115,21.954,0.519888072258619,52.473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.652,0.345
200,500,200,1000,140,47,1000,0,1,837,89,356.031366,36530.208235,700.385056,21.785,14.657,0.371532319349336,57.412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.837,0.089
200,500,200,1000,150,47,1000,0,1,576,12,393.094626,27723.24084,772.752648,11.615,8.447,0.205709778904903,52.101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.576,0.012
200,500,200,1000,160,47,1000,0,1,167,0,434.794148,18871.04473,836.169132,4.51,3.751,0.0905136908561509,43.749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.167,0
200,500,200,1000,170,47,1000,0,0,7,1,498.749151,15020.52447,899.663785,0.985,0.908,0.0224212773942072,38.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.007,0.001
200,500,200,1000,162,47,1000,0,0,88,0,447.186019,16899.16021,851.565215,3.444,2.905,0.0715992751763652,42.252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.088,0
200,500,300,400,130,47,1000,0,23,638,314,390.553336,26938.42371,366.206273,24.632,15.047,0.437154086674426,54.877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.023,0.638,0.314
200,500,300,400,140,47,1000,0,98,523,39,447.942903,22483.90582,411.605478,16.051,8.601,0.274216085975777,55.178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.098,0.523,0.039
200,500,300,400,150,47,1000,0,22,99,4,528.59839,18823.95702,487.51178,5.468,3.226,0.104132334293475,44.826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.022,0.099,0.004
200,500,300,400,160,47,1000,0,0,5,0,615.193792,13928.06167,577.252311,0.87,0.682,0.0192820417542399,38.347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.005,0
200,500,300,400,170,47,1000,0,0,0,0,702.741308,8582.47389,670.600956,0.057,0.055,0.00137598806653407,37.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,300,400,162,47,1000,0,0,1,0,639.94119,12474.49993,599.795301,0.494,0.378,0.0111424757950818,37.776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.001,0
200,500,300,500,130,47,1000,0,3,674,303,375.218898,24227.34994,401.820315,25.488,17.587,0.451056738975334,54.913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.674,0.303
200,500,300,500,140,47,1000,0,43,627,50,427.397783,18906.31139,450.441531,16.544,10.229,0.282267511774142,55.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.043,0.627,0.05
200,500,300,500,150,47,1000,0,13,180,2,510.568035,15884.35022,514.119889,5.662,3.853,0.106733856881568,45.039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.013,0.18,0.002
200,500,300,500,160,47,1000,0,0,14,0,603.680106,11311.53957,592.508161,0.896,0.762,0.0195994227486073,38.392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.014,0
200,500,300,500,170,47,1000,0,0,0,0,689.21342,7873.32201,670.27254,0.092,0.085,0.00217403446458047,37.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,300,500,162,47,1000,0,0,7,0,615.689268,10525.93373,605.817213,0.635,0.54,0.014129967360458,37.997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.007,0
200,500,300,600,130,47,1000,0,3,674,315,362.684078,22835.95316,444.114785,25.792,18.981,0.459063448978088,54.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.674,0.315
200,500,300,600,140,47,1000,0,9,699,77,411.143439,18239.21356,491.305828,17.128,11.32,0.292992536051054,55.247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.009,0.699,0.077
200,500,300,600,150,47,1000,0,3,242,7,493.302365,13709.18172,554.330235,6.174,4.556,0.115318969603448,45.606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.242,0.007
200,500,300,600,160,47,1000,0,0,24,0,576.174678,9220.95096,617.552687,1.248,1.073,0.0267113424337154,38.918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.024,0
200,500,300,600,170,47,1000,0,0,1,0,683.804748,6524.36452,689.248316,0.123,0.117,0.00280760940068646,37.197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.001,0
200,500,300,600,162,47,1000,0,0,15,0,599.733296,8469.58822,631.940393,0.802,0.707,0.0173839559479455,38.249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.015,0
200,500,300,700,130,47,1000,0,2,658,331,346.163811,23438.85638,497.418764,26.064,19.468,0.469365827488067,53.276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.002,0.658,0.331
200,500,300,700,140,47,1000,0,9,766,67,390.687721,20000.36549,538.389987,18.818,12.908,0.319408951547266,56.501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.009,0.766,0.067
200,500,300,700,150,47,1000,0,0,314,2,463.920992,14578.74575,601.515965,6.956,5.258,0.129510623419243,46.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.314,0.002
200,500,300,700,160,47,1000,0,0,36,0,539.976457,8838.93809,659.899981,1.485,1.291,0.0317210864437154,39.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.036,0
200,500,300,700,170,47,1000,0,0,1,0,651.364804,5746.96312,725.055096,0.107,0.103,0.00249581535914773,37.171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.001,0
200,500,300,700,162,47,1000,0,0,26,0,558.613987,8064.54977,671.432993,1.102,0.94,0.0237017063705087,38.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.026,0
200,500,300,800,130,47,1000,0,1,671,323,330.656199,26003.623573,547.931467,27.225,20.474,0.491660893836717,53.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.671,0.323
200,500,300,800,140,47,1000,0,6,807,69,374.564248,24055.9204,590.407957,19.954,13.723,0.337705143110421,57.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.006,0.807,0.069
200,500,300,800,150,47,1000,0,8,412,13,426.303096,17616.24298,654.926494,8.827,6.564,0.161001610713343,49.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.008,0.412,0.013
200,500,300,800,160,47,1000,0,0,62,2,498.253443,10814.10429,718.875476,2.24,1.942,0.0470792020466137,40.382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.062,0.002
200,500,300,800,170,47,1000,0,0,2,0,588.358146,7059.69635,782.967482,0.299,0.28,0.00681438681988151,37.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.002,0
200,500,300,800,162,47,1000,0,0,52,1,511.728852,9555.12089,729.635027,1.581,1.442,0.0338850598155553,39.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.052,0.001
200,500,300,900,130,47,1000,0,0,668,328,324.393297,27755.992669,608.25749,27.841,21.415,0.505876370988045,53.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.668,0.328
200,500,300,900,140,47,1000,0,6,832,77,362.961098,27472.72801,652.623232,20.962,14.204,0.355055271809128,57.336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.006,0.832,0.077
200,500,300,900,150,47,1000,0,5,491,13,407.433562,21743.66252,715.012438,10.139,7.501,0.182186703279568,50.446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.005,0.491,0.013
200,500,300,900,160,47,1000,0,0,101,1,464.32719,13911.76509,780.934438,3.066,2.664,0.0634792358988478,41.629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.101,0.001
200,500,300,900,170,47,1000,0,0,2,0,537.077778,9868.23367,844.244854,0.569,0.525,0.0129065397139075,37.899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.002,0
200,500,300,900,162,47,1000,0,0,74,1,474.952697,13024.6235,791.441135,2.423,2.112,0.0504921241979971,40.699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.074,0.001
200,500,300,1000,130,47,1000,0,1,677,318,324.924978,26868.98391,672.383826,28.551,21.949,0.523210217471851,52.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.677,0.318
200,500,300,1000,140,47,1000,0,6,847,85,356.507472,31959.5739,713.89032,22.051,14.85,0.373834590258087,57.553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.006,0.847,0.085
200,500,300,1000,150,47,1000,0,5,556,15,394.014567,25319.18026,783.537186,11.786,8.203,0.208814686524164,52.378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.005,0.556,0.015
200,500,300,1000,160,47,1000,0,0,147,1,438.894074,18620.73488,839.393117,4.379,3.72,0.0891015117274747,43.594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.147,0.001
200,500,300,1000,170,47,1000,0,0,13,0,500.015445,14879.39472,902.786822,0.985,0.928,0.0221964750317964,38.554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.013,0
200,500,300,1000,162,47,1000,0,0,110,2,445.335517,16919.26904,849.403277,3.616,3.151,0.0752576527756666,42.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.11,0.002
200,500,400,500,130,47,1000,0,33,707,252,376.598843,18710.6738,429.172424,27.405,16.854,0.477997642179494,56.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.033,0.707,0.252
200,500,400,500,140,47,1000,0,130,581,43,432.391743,13801.00569,473.779769,18.334,9.477,0.310750236044158,56.869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.13,0.581,0.043
200,500,400,500,150,47,1000,0,43,138,1,518.173399,11996.99931,530.617477,7.028,3.971,0.130800515941208,46.831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.043,0.138,0.001
200,500,400,500,160,47,1000,0,0,9,0,606.014224,9827.18691,598.897334,1.406,1.013,0.0306888540675635,39.171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.009,0
200,500,400,500,170,47,1000,0,0,0,0,688.880912,7451.19674,672.867123,0.193,0.165,0.00459441276199365,37.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,400,500,162,47,1000,0,0,3,0,622.789034,9307.49803,609.377177,1.01,0.75,0.0224572518783421,38.578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.003,0
200,500,400,600,130,47,1000,0,2,737,254,362.84569,16612.2611,473.772958,27.776,18.957,0.486016186688719,55.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.002,0.737,0.254
200,500,400,600,140,47,1000,0,41,756,29,411.468838,12482.69943,516.269675,19.361,11.453,0.325544534257184,57.472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.041,0.756,0.029
200,500,400,600,150,47,1000,0,21,233,1,486.114934,10146.89947,564.103585,7.55,4.871,0.139935492163854,47.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.021,0.233,0.001
200,500,400,600,160,47,1000,0,0,15,0,584.293758,7842.16745,622.834804,1.473,1.207,0.0321326380164943,39.277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.015,0
200,500,400,600,170,47,1000,0,0,1,0,685.03788,6242.15063,692.151716,0.147,0.142,0.00349123172797158,37.238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.001,0
200,500,400,600,162,47,1000,0,1,11,0,600.025743,7270.94144,633.323048,1.003,0.856,0.0220378584104353,38.566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.011,0
200,500,400,700,130,47,1000,0,3,689,302,344.021803,17605.84319,522.275728,27.496,19.802,0.491133696289792,53.945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.003,0.689,0.302
200,500,400,700,140,47,1000,0,20,774,66,389.157604,14104.36172,563.621294,19.774,12.351,0.334694616565659,57.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.02,0.774,0.066
200,500,400,700,150,47,1000,0,11,336,5,454.971042,10955.21661,612.493193,8.52,5.974,0.155632808223056,48.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.011,0.336,0.005
200,500,400,700,160,47,1000,0,1,35,2,542.13211,7575.52598,667.483386,1.811,1.484,0.038525984545174,39.748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.035,0.002
200,500,400,700,170,47,1000,0,0,0,0,647.640257,6095.08761,727.389164,0.2,0.174,0.00455279828417847,37.319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0
200,500,400,700,162,47,1000,0,0,20,0,559.592228,7073.65965,678.495371,1.227,1.06,0.0266529212966978,38.908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.02,0
200,500,400,800,130,47,1000,0,0,694,301,332.596082,19727.09011,576.096119,27.842,20.552,0.496577281309318,53.819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.694,0.301
200,500,400,800,140,47,1000,0,13,812,65,374.457458,17961.30989,615.870141,20.734,13.618,0.351151715783889,57.438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.013,0.812,0.065
200,500,400,800,150,47,1000,0,8,409,8,426.044961,13868.5086,668.446156,9.359,6.641,0.17005553282694,49.702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.008,0.409,0.008
200,500,400,800,160,47,1000,0,0,78,0,495.721337,9566.31344,720.964847,2.651,2.213,0.0552066665017575,41.041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.078,0
200,500,400,800,170,47,1000,0,0,2,0,596.2566,6974.17938,786.793338,0.303,0.289,0.00703486021714174,37.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.002,0
200,500,400,800,162,47,1000,0,1,35,1,511.763571,8574.40731,734.941104,1.736,1.485,0.0372053789819456,39.661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.001,0.035,0.001
200,500,400,900,130,47,1000,0,2,708,289,325.868477,21142.050658,632.308405,29.004,21.774,0.52054902085232,53.952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.002,0.708,0.289
