Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,Foraging_Condition_Kick,Egg_Neglect_Max,Did_Hatch,N,End_Energy_F,Mean_Energy_F,Var_Energy_F,End_Energy_M,Mean_Energy_M,Var_Energy_M,Total_Neglect,Max_Neglect,Season_Length,Scaled_Entropy,Scaled_Entropy_N_Adjusted
600,800,400,700,130,47,0,1,FALSE,1000,587.421000423,620.848715,11486.88765,438.579373973,474.353475,16905.09814,37.982,24.326,59.97,0.7700517996299124,2.252801980567427
600,800,400,700,130,47,0,2,FALSE,1000,587.49676302,620.816959,11695.12567,423.953911468,470.184895,17174.0314,37.733,24.082,59.374,0.7690039861910799,2.2595120476967505
600,800,400,700,130,47,0,3,FALSE,1000,589.556979843,621.22081,11293.89404,428.074007078,467.900614,17616.37207,38.04,24.722,59.739,0.7652922075713273,2.2663838059105457
600,800,400,700,130,47,0,4,FALSE,1000,593.51377204999994,623.128345,11422.01771,424.153020697,467.653933,17404.56376,38.076,24.422,59.817,0.7676150131252009,2.2758833020971574
600,800,400,700,130,47,0,5,FALSE,1000,589.2693271,621.967083,11404.06297,426.6083878,470.091068,17243.15448,38.036,24.055,60.11,0.7721597038498164,2.2615656052244857
600,800,400,700,130,47,0,6,FALSE,1000,574.559978205,618.564418,12014.26745,426.418406382,470.079162,17245.09226,37.877,24.325,59.494,0.7683832787306464,2.265090093100546
600,800,400,700,130,47,0,7,FALSE,1000,586.278731427,623.184192,11001.52486,431.228020953,469.31831,17317.04062,37.841,24.159,59.541,0.7683863899069402,2.2665705945694112
600,800,400,700,140,47,0,1,FALSE,1000,668.911719,673.184551,8195.72644,524.56317202,535.093812,13863.10927,26.819,13.545,60.655,0.9419299946465273,1.7554289657496238
600,800,400,700,140,47,0,2,FALSE,1000,661.731719,671.68671200000006,8285.78656,525.7059158,537.41756,13729.3691,26.724,13.282,60.712,0.944361386002249,1.751201708776598
600,800,400,700,140,47,0,3,TRUE,2,719.9065,718.687,6310.545,485.44050000000004,614.8225,9191.535,5.5,3,45.5,0.8883051386763272,1.0232652504857978
600,800,400,700,140,47,0,3,FALSE,998,664.3399398797595,674.2605711422846,8077.2698196392785,523.5572993787575,536.6007765531062,13852.186983967937,26.707414829659317,13.443887775551103,60.6813627254509,0.9454494786280845,1.7525405740428461
600,800,400,700,140,47,0,4,TRUE,11,666.4936363636364,701.3966363636364,7213.130909090909,496.1279090909091,594.0993636363637,10646.095454545455,7.090909090909091,3.272727272727273,47.45454545454545,0.898516482703408,1.0690647352017126
600,800,400,700,140,47,0,4,FALSE,989,668.9193832153691,673.3952254802831,8236.201830131446,520.7150387259859,535.7091071789687,13928.833235591506,26.928210313447927,13.435793731041455,60.79373104145601,0.9438253692586358,1.762356395262716
600,800,400,700,140,47,0,5,TRUE,14,721.3477857142857,705.0029285714286,6667.287857142857,489.4337857142857,588.6981428571429,10267.588571428572,9.857142857142858,4.142857142857143,51.57142857142857,0.9296595944952523,1.1506954764907595
600,800,400,700,140,47,0,5,FALSE,986,659.5735245436106,671.7861724137931,8273.26410750507,531.7571496247465,534.5572373225152,13791.794584178499,27.24239350912779,13.647058823529411,60.802231237322516,0.9410052433826812,1.7733986265677912
600,800,400,700,140,47,0,6,TRUE,23,666.2099565217392,710.616,7105.960434782609,526.0347391304348,591.9056086956522,11712.855217391305,10.652173913043478,4.739130434782608,52.73913043478261,0.9334365181200912,1.1760034136734658
600,800,400,700,140,47,0,6,FALSE,977,661.3832691914023,670.9249426816787,8327.434298874105,526.5157326509724,533.5790757420675,14030.135435005117,27.544524053224155,13.99078812691914,60.885363357215965,0.939132154081012,1.7833611369469087
600,800,400,700,140,47,0,7,TRUE,35,668.5494857142858,703.8647142857143,7353.562571428572,563.4174857142857,590.463,10454.767142857143,11.685714285714285,5.6571428571428575,54.285714285714285,0.9536909833188649,1.2221989756450549
600,800,400,700,140,47,0,7,FALSE,965,660.297795357513,672.2026518134714,8457.084373056994,529.2534866321243,537.1191316062176,13613.650196891193,27.386528497409326,13.77720207253886,60.94093264248705,0.9407373338780434,1.77568891553981
600,800,400,700,150,47,0,1,TRUE,16,687.0305625,745.3531875,7229.101875,552.4030625,659.7063125,8360.474375,0.6875,0.5,38.25,0.6726514599756813,0.6876088903522591
600,800,400,700,150,47,0,1,FALSE,984,706.2307489837399,700.1520182926829,7241.61293699187,571.43425,577.9357073170731,11820.578353658537,15.875,8.072154471544716,56.97256097560975,0.9643538276676208,1.3559487104683392
600,800,400,700,150,47,0,2,TRUE,36,705.301,731.21375,6338.475277777778,572.6904722222222,627.1029166666667,9010.9525,2.4166666666666665,1.3611111111111112,40.77777777777778,0.7692579489964732,0.8238307691963273
600,800,400,700,150,47,0,2,FALSE,964,705.0443973029046,702.5631825726141,7145.840778008299,571.8212322614108,578.6782468879668,11974.067105809128,15.992738589211617,8.110995850622407,57.01348547717842,0.9642780946584827,1.3598937796526664
600,800,400,700,150,47,0,3,TRUE,83,712.9160481927711,720.9206506024096,6368.2045783132535,575.4112650602409,614.9256265060241,9217.345542168674,4.409638554216867,2.325301204819277,43.81927710843374,0.836623063503513,0.93727506792528
600,800,400,700,150,47,0,3,FALSE,917,707.543106870229,701.6739781897492,7204.973565976009,573.9677088331516,576.7809683751364,12041.101155943294,16.12213740458015,8.092693565976008,57.35659760087241,0.9678108725308904,1.364467968220802
600,800,400,700,150,47,0,4,TRUE,129,707.8278604651163,721.52203875969,6772.410852713178,570.6131705426357,606.3399147286822,10374.836976744185,5.782945736434108,3.0697674418604652,45.7906976744186,0.867023950102699,0.9979822649160272
600,800,400,700,150,47,0,4,FALSE,871,703.671242250287,699.7930803673938,7434.191986222732,580.8304994259472,575.5183605051665,12019.764489092997,17.07118254879449,8.7451205510907,58.25143513203215,0.9724258498185072,1.3945363100345578
600,800,400,700,150,47,0,5,TRUE,238,698.3045042016806,718.3798361344537,6632.509705882353,567.6995294117647,604.5826050420168,10330.178277310924,7.512605042016807,3.7016806722689077,48.214285714285715,0.8865631493599083,1.057873549901791
600,800,400,700,150,47,0,5,FALSE,762,710.2871364829397,698.3245708661417,7252.265209973753,578.43662664042,572.6666692913386,12120.805721784776,17.73490813648294,9.066929133858268,58.75196850393701,0.9759965936822929,1.4179668903720584
600,800,400,700,150,47,0,6,TRUE,351,703.4860655270655,714.1941994301994,6849.739059829059,572.3002877492878,599.5807863247863,10454.331766381767,8.925925925925926,4.467236467236467,50.28490028490028,0.9149745647502575,1.118560257182723
600,800,400,700,150,47,0,6,FALSE,649,701.5293497688752,695.769343605547,7377.981294298921,576.12962403698,568.758342064715,12536.174422187982,18.75346687211094,9.297380585516178,59.71494607087828,0.9802044810398681,1.4498498956480197
600,800,400,700,150,47,0,7,TRUE,444,706.2761981981982,711.7991891891892,6808.660022522523,579.4782837837838,594.7773986486486,11178.253445945946,9.644144144144144,4.9707207207207205,51.304054054054056,0.9266638955437748,1.1467535768112267
600,800,400,700,150,47,0,7,FALSE,556,698.0482302158273,692.9843183453237,7659.670611510792,583.8595503597122,567.9917392086331,12158.211474820144,19.674460431654676,9.679856115107913,60.0431654676259,0.9801038435388819,1.4812921315353214
600,800,400,700,160,47,0,1,TRUE,185,734.1681405405405,767.9083621621621,5871.05,619.8552378378379,668.6348270270271,7091.582972972973,0.3891891891891892,0.2972972972972973,37.69189189189189,0.634670613510026,0.6440015639489536
600,800,400,700,160,47,0,1,FALSE,815,736.2131374233129,722.8513128834356,6799.883496932515,614.3689349693252,609.1858257668712,10389.599705521472,7.6920245398773,4.877300613496932,48.42576687116564,0.8968503893866032,1.0707813334489626
600,800,400,700,160,47,0,2,TRUE,289,736.9180415224913,746.5066470588235,6087.707923875432,600.8417820069204,646.7168581314879,7851.223633217993,1.4602076124567474,1.0207612456747406,39.3356401384083,0.7101086137841511,0.7427535679065653
600,800,400,700,160,47,0,2,FALSE,711,732.4377383966245,719.8590421940928,7038.228129395218,624.6115893108298,605.9670182841069,10658.5729395218,8.60759493670886,5.324894514767933,49.69057665260197,0.9125322002576107,1.1079541439717129
600,800,400,700,160,47,0,3,TRUE,465,736.919847311828,742.9692408602151,5877.120903225807,607.6418043010752,637.6350623655914,8396.342967741935,2.541935483870968,1.686021505376344,40.99569892473118,0.7526804573417196,0.8086038546702398
600,800,400,700,160,47,0,3,FALSE,535,736.0128990654206,719.8689738317757,7147.621364485982,616.3713308411214,605.6038130841122,11083.116485981309,9.19252336448598,5.835514018691589,50.51775700934579,0.9231458447388893,1.1317178667743484
600,800,400,700,160,47,0,4,TRUE,607,733.1905831960461,735.4446803953872,6347.533805601318,604.3078451400329,630.8375090609555,8967.260280065899,3.6886326194398684,2.327841845140033,42.69357495881384,0.7952018390209493,0.8771034945099893
600,800,400,700,160,47,0,4,FALSE,393,734.0306615776082,720.9994198473282,6812.677837150127,622.8832061068703,605.9752391857506,10949.320330788803,10.302798982188294,6.557251908396947,51.98982188295165,0.933177112373891,1.167068328495063
600,800,400,700,160,47,0,5,TRUE,734,736.7825803814713,733.8978460490463,6481.242329700272,609.4135640326975,626.7003678474115,9361.122356948228,4.525885558583107,2.8310626702997275,43.93596730245232,0.8141391890355961,0.9150751276151783
600,800,400,700,160,47,0,5,FALSE,266,735.4511917293233,716.6651954887218,7386.193045112782,629.0677556390978,601.8985639097745,11179.273421052632,11.537593984962406,7.432330827067669,53.6203007518797,0.9449781484048227,1.2070491633758063
600,800,400,700,160,47,0,6,TRUE,851,739.5573795534665,731.7464841363102,6431.796650998825,613.1055475910694,625.2730082256169,9490.540963572268,4.846063454759107,3.1139835487661576,44.38425381903643,0.8240905642798543,0.9317951783460473
