iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_M,meanEnergy_M,varEnergy_M,endEnergy_F,meanEnergy_F,varEnergy_F
20000,300,0,151,18929,187,806,11,67,39.6211,1.07575,0.7001,358.166,571.958,25614.5,259.164,434.874,21885.9
20000,300,0,154,19535,55,383,2,25,38.7662,0.495,0.349,410.99,606.809,21372.6,296.938,462.52,18989
20000,300,0,157,19845,8,145,0,2,38.3004,0.1888,0.1477,470.996,640.798,17510.4,342.371,490.28,16132.2
20000,300,0,160,19936,1,62,0,1,38.1555,0.0964,0.07395,524.742,669.245,14873.3,386.868,514.149,13943.8
20000,300,50,130,2007,15602,577,378,1436,58.885,22.9083,14.0007,93.9836,298.353,59727.9,74.4177,229.388,40024.5
20000,300,50,133,4150,12372,1139,540,1799,56.7859,18.541,10.69,134.665,335.374,54627.7,107.68,257.08,36748.8
20000,300,50,136,7162,8887,1474,674,1803,53.7839,14.1691,7.80495,169.222,374.753,49307.4,134.777,286.426,34056.5
20000,300,50,139,10820,5491,1656,553,1480,50.0825,9.94785,5.4457,205.619,417.585,44145.7,157.418,317.201,31866.9
20000,300,50,142,14038,2855,1635,395,1077,46.6043,6.57895,3.60725,237.199,458.392,39489.9,176.924,346.756,29758
20000,300,50,145,16732,1251,1239,195,583,43.3916,3.8678,2.2122,274.859,499.909,34546.8,201.705,379.255,27175.4
20000,300,50,148,18366,448,824,75,287,41.0936,2.11645,1.2824,314.455,538.455,29804.2,226.951,406.863,24643
20000,300,50,151,19249,134,488,22,107,39.6309,1.0805,0.70455,361.255,572.854,25389.4,261.271,436.843,21684.1
20000,300,50,154,19690,40,229,6,35,38.8231,0.5319,0.36785,413.897,605.874,21184.3,298.157,462.654,19036.4
20000,300,50,157,19871,10,109,0,10,38.3604,0.2284,0.1689,471.066,640.149,17630.2,342.955,489.882,16182.1
20000,300,50,160,19953,0,45,0,2,38.1485,0.09155,0.0727,528.401,670.824,14722.3,387.671,515.048,13934.1
20000,300,100,130,1917,15291,403,529,1860,59.1693,23.3964,13.9002,115.959,306.991,55768.1,75.0636,228.613,40184.5
20000,300,100,133,3952,11963,759,878,2448,57.3488,19.271,10.6888,150.8,339.53,51156.3,108.25,255.451,36749.9
20000,300,100,136,7060,8442,1153,939,2406,54.428,14.8803,7.96675,184.583,376.853,46709.9,134.086,282.962,34226.5
20000,300,100,139,10773,5125,1245,880,1977,50.7321,10.5744,5.5736,216.754,418.65,42680.3,156.792,314.294,31812.3
20000,300,100,142,14226,2666,1242,580,1286,47.0542,6.93085,3.6908,248.134,459.116,38343.3,179.057,345.859,29667.4
20000,300,100,145,16841,1124,978,287,770,43.8122,4.1924,2.33835,281.518,499.273,33961.8,201.294,376.081,27174.9
20000,300,100,148,18519,417,637,101,326,41.3063,2.2715,1.35225,322.306,539.376,29346.9,228.604,406.237,24630.7
20000,300,100,151,19329,141,362,41,127,39.8168,1.21245,0.7655,363.932,573.056,25202.3,261.175,434.602,21827
20000,300,100,154,19754,30,168,5,43,38.8445,0.54715,0.3725,415.657,606.975,21125.5,299.182,462.48,18960.5
20000,300,100,157,19881,6,95,0,18,38.3691,0.2335,0.1712,469.962,638.825,17729.1,343.098,490.425,16181.8
20000,300,100,160,19963,0,33,0,4,38.1607,0.09965,0.0772,526.265,668.779,14806.9,387.319,515.127,13847.6
20000,300,150,130,1703,14956,277,832,2232,59.4854,24.0213,13.6882,134.074,316.383,52142.7,74.3987,226.554,40201.4
20000,300,150,133,3809,11565,586,1160,2880,57.682,19.7657,10.4753,169.571,347.274,47758.4,108.361,253.944,36622.5
20000,300,150,136,6970,7996,883,1353,2798,54.8582,15.328,7.781,201.96,383.068,44003.4,136.042,282.08,34067.1
20000,300,150,139,10648,4981,1010,1170,2191,51.3555,11.1114,5.59015,230.051,419.976,40816.7,158.492,312.244,31842.8
20000,300,150,142,14290,2415,1031,791,1473,47.4222,7.23975,3.7241,260.886,461.654,36785.5,180.172,345.391,29638.2
20000,300,150,145,16935,1019,858,378,810,44.1073,4.39455,2.35755,290.237,501.012,32980.2,201.877,375.215,27226.7
20000,300,150,148,18538,365,564,174,359,41.5314,2.4361,1.3955,326.995,539.21,28773,230.202,406.464,24544.5
20000,300,150,151,19377,117,339,35,132,39.868,1.24125,0.7719,371.343,575.352,24605,262.811,435.45,21748.5
20000,300,150,154,19777,22,149,6,46,38.9061,0.5872,0.3955,415.984,605.91,21073.5,299.955,462.157,18953.7
20000,300,150,157,19903,9,77,1,10,38.4055,0.25775,0.1863,470.38,638.25,17591.2,340.219,488.309,16399.1
20000,300,150,160,19961,0,35,0,4,38.1788,0.1116,0.0853,526.031,668.306,14743.6,387.09,514.219,13909.1
20000,300,200,130,1618,14480,228,1057,2617,59.6784,24.5184,13.3015,153.075,326.07,47871.5,74.4636,226.908,40230.8
20000,300,200,133,3538,11430,452,1508,3072,58.1231,20.4936,10.3607,187.411,355.278,44641.2,107.444,251.37,36887.7
20000,300,200,136,6723,7763,695,1806,3013,55.4233,16.0012,7.7207,218.151,388.495,41467.9,136.705,280.109,34200.4
20000,300,200,139,10407,4718,910,1628,2337,51.9904,11.7306,5.56515,245.535,424.101,38505.3,159.405,309.866,31967.4
20000,300,200,142,14022,2383,960,1145,1490,48.2094,7.8785,3.79905,271.694,460.821,35489.2,180.834,341.11,29697.9
20000,300,200,145,16981,983,780,534,722,44.5153,4.69945,2.37035,300.501,501.623,31887.5,205.659,375.085,27081.7
20000,300,200,148,18565,350,508,214,363,41.8993,2.6989,1.48395,333.324,537.948,28311.1,231.183,405.316,24606
20000,300,200,151,19383,95,325,65,132,40.0835,1.38945,0.8256,373.128,573.44,24650.8,261.874,433.855,21881.7
