iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_M,meanEnergy_M,varEnergy_M,endEnergy_F,meanEnergy_F,varEnergy_F
20000,250,900,130,564,9157,216,4349,5714,60.5558,29.7004,11.0863,156.658,327.868,43544.4,331.614,438.125,26123.1
20000,250,900,133,1360,6499,397,6676,5068,60.0613,26.1071,8.44455,187.887,352.767,40258.1,374.848,467.902,23162.3
20000,250,900,136,2953,4186,622,8294,3945,58.9976,22.3714,6.3286,213.936,378.511,37679.1,409.963,496.302,20585.7
20000,250,900,139,5312,2422,842,8913,2511,57.5536,18.8117,4.7126,239.718,404.812,35438.7,440.202,520.139,18577.4
20000,250,900,142,8587,1208,796,7988,1421,55.4699,15.2585,3.4561,264.899,436.112,33198.5,470.068,545.072,16426.4
20000,250,900,145,11866,483,726,6300,625,53.145,12.1973,2.45615,295.343,469.544,30327.2,494.206,564.63,14900.5
20000,250,900,148,15048,175,506,3992,279,50.7906,9.5918,1.78945,327.583,503.539,27461.9,522.291,587.607,13332.7
20000,250,900,151,17277,45,324,2259,95,48.5507,7.52375,1.311,368.282,538.543,24096.7,549.682,608.956,12068.2
20000,250,900,154,18783,16,181,994,26,46.4134,5.77015,0.99755,417.228,575.527,20629.1,568.977,625.841,10990.7
20000,250,900,157,19510,2,91,390,7,44.7876,4.5485,0.8119,470.613,611.195,17344.4,593.778,643.058,10004.8
20000,250,900,160,19803,1,71,125,0,43.4682,3.60855,0.6855,525.876,644.611,14384.4,618.98,661.248,9376.36
20000,250,950,130,540,9130,205,4447,5678,60.5862,29.6998,11.0784,154.232,327.313,43672.6,336.829,441.588,25660.1
20000,250,950,133,1336,6433,381,6799,5051,59.9864,26.0519,8.4305,187.829,353.17,40373.4,373.159,466.432,22927.5
20000,250,950,136,2885,4248,654,8422,3791,59.0341,22.3833,6.3408,213.467,377.145,37898.5,405.252,491.616,20692.1
20000,250,950,139,5313,2358,810,9055,2464,57.5517,18.8713,4.7285,239.077,404.898,35590.6,440.39,520.178,18484.3
20000,250,950,142,8430,1126,829,8244,1371,55.5977,15.3773,3.4149,264.158,435.214,33206.6,470.191,544.628,16471.6
20000,250,950,145,11839,478,695,6351,637,53.2583,12.3076,2.4779,293.688,468.525,30459.2,497.785,567.854,14832.1
20000,250,950,148,14954,197,525,4009,315,50.6887,9.557,1.7808,330.15,504.338,27359.1,521.246,588.079,13486.6
20000,250,950,151,17323,53,301,2210,113,48.3782,7.41545,1.3059,371.84,541.809,23826.5,545.412,607.652,12095.4
20000,250,950,154,18705,8,193,1057,37,46.5594,5.88115,1.0002,418.889,576.096,20518.2,575.187,629.136,10952.4
20000,250,950,157,19492,4,90,404,10,44.92,4.645,0.81735,471.378,610.57,17380.8,599.606,647.594,9980.42
20000,250,950,160,19823,0,41,133,3,43.5434,3.6619,0.68625,528.646,646.747,14545,623.927,664.447,9216.67
20000,250,1000,130,509,9025,182,4351,5933,60.6237,29.7585,11.1182,156.542,328.145,43268.5,336.532,441.378,25446.2
20000,250,1000,133,1326,6403,403,6748,5120,60.0438,26.0523,8.4359,187.435,352.931,40428.6,376.645,469.178,22720.7
20000,250,1000,136,2925,4199,636,8547,3693,59.0237,22.4088,6.3273,214.578,378.842,37914.6,412.712,496.807,20548.4
20000,250,1000,139,5402,2396,884,8892,2426,57.4367,18.6497,4.6504,239.508,406.168,35570.4,439.044,518.887,18755.5
20000,250,1000,142,8501,1225,848,7992,1434,55.5047,15.378,3.44805,264.707,435.438,33225.9,467.791,543.042,16644.5
20000,250,1000,145,11884,507,714,6195,700,53.2463,12.2892,2.4957,293.977,468.651,30452.2,497.485,566.64,14871.6
20000,250,1000,148,15068,182,509,3945,296,50.7223,9.5684,1.78365,330.682,504.845,27246.6,522.001,588.391,13397.6
20000,250,1000,151,17296,55,323,2231,95,48.5082,7.4895,1.3049,370.034,539.646,24130.2,550.631,611.224,11942.5
20000,250,1000,154,18705,13,187,1063,32,46.5762,5.90045,1.0091,416.192,574.355,20774.1,571.367,627.039,10925.8
20000,250,1000,157,19497,3,87,400,13,44.8434,4.5972,0.81405,471.47,611.57,17428.6,596.193,645.453,10009.3
20000,250,1000,160,19814,0,46,139,1,43.6174,3.7134,0.68845,529.074,645.86,14471.3,622.246,663.956,9319.53
20000,300,0,130,695,17600,761,285,659,59.8572,27.1236,17.2012,64.6105,227.798,58662.7,311.387,419.582,28663.1
20000,300,0,133,1538,15889,1292,509,772,58.8308,23.4304,13.7222,103.857,258.021,53642.6,344.923,444.868,26268.1
20000,300,0,136,2795,13596,2064,768,777,57.2726,19.6731,10.822,138.042,287.881,49657.7,376.034,469.685,23957
20000,300,0,139,4849,10825,2856,797,673,54.9514,15.6914,8.18365,169.122,320.082,45550.5,398.686,494.265,21809.9
20000,300,0,142,7239,7918,3470,778,595,52.2455,12.0649,6.1439,199.392,354.639,42298.1,418.619,516.308,19680.6
20000,300,0,145,9648,5483,3887,549,433,49.3908,8.95945,4.57155,225.344,385.088,39457.5,440.168,540.368,17699.7
20000,300,0,148,12069,3334,3972,364,261,46.5401,6.31205,3.26115,254.816,420.078,36251.2,456.686,559.072,15933.2
20000,300,0,151,14130,1837,3677,177,179,44.0669,4.2558,2.2622,284.266,451.922,33141.4,483.476,582.246,13895.8
20000,300,0,154,15835,941,3058,75,91,42.1056,2.781,1.5302,321.686,485.757,29432.3,509.822,602.317,12246.4
20000,300,0,157,17148,449,2337,22,44,40.6606,1.76295,1.0003,361.226,517.92,26019.4,539.584,623.062,10758.4
20000,300,0,160,18111,168,1694,6,21,39.6169,1.04875,0.61405,405.8,550.818,22632.7,572.601,643.06,9537.11
20000,300,50,130,704,16000,505,507,2284,60.0936,27.7786,17.1518,84.9525,240.397,54053.1,313.337,418.435,28559.1
20000,300,50,133,1605,13699,933,956,2807,59.1478,23.9569,13.661,124.098,269.636,49608.1,348.887,445.022,25780.8
20000,300,50,136,3157,11150,1348,1307,3038,57.6668,20.1583,10.7379,153.437,296.873,46112.1,376.826,469.007,23759.8
20000,300,50,139,5443,8230,1775,1585,2967,55.4526,16.2716,8.2835,185.296,328.378,42762.3,399.176,492.508,21488.7
20000,300,50,142,8351,5724,1970,1388,2567,52.7931,12.6242,6.26505,210.584,358.311,40245.9,420.253,515.347,19519.9
20000,300,50,145,11313,3556,2096,1055,1980,49.8464,9.34965,4.6292,239.079,391.268,37342.1,439.817,536.889,17730.8
20000,300,50,148,14004,2036,1898,682,1380,46.9841,6.64865,3.35545,264.086,422.653,34646,464.745,562.518,15493
20000,300,50,151,16203,1062,1545,330,860,44.4149,4.5193,2.36855,293.342,454.545,31711.3,487.257,582.225,13726
20000,300,50,154,17679,513,1171,163,474,42.407,3.00455,1.62735,328.309,488.335,28649.9,510.304,601.344,12250.7
20000,300,50,157,18687,199,787,65,262,40.8736,1.90205,1.0796,365.14,518.553,25522.2,542.219,623.512,10724.1
20000,300,50,160,19292,63,505,9,131,39.7893,1.161,0.6994,409.861,551.54,22007,574.413,643.562,9439.33
20000,300,100,130,685,14152,388,759,4016,60.2199,28.1904,16.6876,104.337,253.733,49393.9,319.259,423.272,28188.8
20000,300,100,133,1586,11519,740,1242,4913,59.339,24.4823,13.3297,142.084,281.207,45594.7,350.761,444.984,25822.3
20000,300,100,136,3212,8711,1007,1871,5199,57.9826,20.7392,10.5943,173.402,307.078,42376.5,384.263,472.422,23148.7
20000,300,100,139,5690,5900,1323,2127,4960,55.8557,16.7392,8.1516,202.266,336.16,39694.8,405.657,493.664,21258
20000,300,100,142,8786,3801,1350,1979,4084,53.2275,13.0692,6.2371,225.429,363.634,37266.3,428.583,519.93,19178.8
20000,300,100,145,11900,2270,1240,1548,3042,50.3924,9.8533,4.6827,248.695,394.614,35309.8,447.928,539.822,17220
20000,300,100,148,14797,1076,1085,970,2072,47.4243,6.97725,3.4229,273.886,425.029,32926.2,468.048,562.468,15403.9
20000,300,100,151,16892,496,775,511,1326,44.8379,4.8211,2.46685,301.989,457.021,30320.9,492.6,584.561,13665.9
20000,300,100,154,18361,204,525,196,714,42.7077,3.19865,1.70745,332.812,488.309,27791.4,518.155,604.367,11954.4
20000,300,100,157,19194,76,305,72,353,41.1087,2.05875,1.1729,371.26,519.179,24557.3,549.274,626.686,10445.7
20000,300,100,160,19616,30,190,16,148,39.9295,1.2534,0.7508,415.857,553.627,21561.8,573.815,642.6,9486.34
20000,300,150,130,612,12519,319,1008,5542,60.3614,28.7869,16.2891,125.653,266.896,45659.7,320.229,421.932,27987.3
20000,300,150,133,1531,9577,577,1691,6624,59.6112,25.0646,12.9871,160.653,292.482,41925.7,353.63,447.386,25518.2
20000,300,150,136,3203,6809,830,2401,6757,58.2096,21.0957,10.1703,192.348,318.608,39050.1,381.692,470.321,23248.2
20000,300,150,139,5618,4473,1069,2826,6014,56.3466,17.3283,7.95175,215.626,343.856,36976.3,409.684,494.531,20993.7
20000,300,150,142,8789,2658,1044,2594,4915,53.7411,13.6297,6.17095,237.333,371.392,35112.2,431.527,518.827,18849.2
20000,300,150,145,12230,1350,908,2009,3503,50.8094,10.208,4.6019,263.151,400.281,33023.9,453.718,543.129,17032
20000,300,150,148,15058,586,748,1351,2257,47.9558,7.4133,3.42565,285.361,430.152,31126.5,474.771,563.938,15168.8
20000,300,150,151,17265,259,458,692,1326,45.2371,5.1314,2.48925,311.676,460.535,28775.9,498.297,586.221,13354.7
20000,300,150,154,18618,103,284,310,685,43.0635,3.4581,1.77635,342.29,490.566,26334.9,523.935,606.335,11870.5
20000,300,150,157,19391,27,162,94,326,41.3627,2.2317,1.21685,377.219,522.225,23744.6,551.435,626.415,10430.8
20000,300,150,160,19725,10,79,31,155,40.1741,1.4166,0.82975,420.322,553.645,20896.1,579.661,644.88,9402.83
20000,300,200,130,528,10899,235,1316,7022,60.4897,29.3381,15.6532,147.655,281.504,41730.8,323.633,424.497,27594.1
20000,300,200,133,1411,8097,507,2315,7670,59.7398,25.4814,12.3473,182.931,307.159,38142.6,354.747,447.324,25325.4
20000,300,200,136,3038,5695,727,3215,7325,58.5596,21.7073,9.7072,209.419,329.466,35898.4,387.694,472.885,22769.6
20000,300,200,139,5589,3364,953,3748,6346,56.687,17.8523,7.5783,232.139,353.77,33977.7,414.246,497.301,20630.1
20000,300,200,142,8784,1827,993,3489,4907,54.182,14.0943,5.85845,254.376,379.866,32366.6,434.218,518.898,18842.4
20000,300,200,145,12156,860,821,2828,3335,51.3421,10.7315,4.46335,276.27,406.62,30816.5,460.166,544.44,16716
20000,300,200,148,15166,383,579,1892,1980,48.5231,7.908,3.35925,297.505,434.217,29277.8,483.684,567.376,14882.3
20000,300,200,151,17326,135,383,982,1174,45.7976,5.5576,2.4922,321.685,463.974,27313.2,505.78,587.858,13138.1
20000,300,200,154,18705,44,235,445,571,43.5362,3.7897,1.7899,349.485,492.725,25213.1,529.453,607.859,11641.8
20000,300,200,157,19429,16,119,168,268,41.7754,2.5169,1.29295,384.631,524.243,22832.2,556.017,626.587,10311.5
20000,300,200,160,19796,6,67,41,90,40.3189,1.5106,0.8356,426.141,555.895,20090,582.659,645.484,9296
20000,300,250,130,517,9631,212,1896,7744,60.556,29.6484,14.5252,170.643,298.633,38156.2,323.393,424.335,27382.2
20000,300,250,133,1322,7070,433,3151,8024,59.9017,25.9938,11.4985,201.445,320.574,35183.5,360.963,450.2,24581.5
20000,300,250,136,2848,4771,665,4337,7379,58.8692,22.2971,9.0768,229.149,341.684,32858.8,391.221,473.95,22592
20000,300,250,139,5361,2821,792,4935,6091,57.0936,18.4781,7.1398,249.15,364.104,31404.6,422.874,500.758,20218.3
20000,300,250,142,8645,1514,892,4785,4164,54.6502,14.6278,5.42725,270.48,388.99,29925.2,440.836,520.413,18473.1
20000,300,250,145,11940,687,744,3888,2741,52.0003,11.3384,4.18185,290.11,413.472,28728.6,466.966,546.742,16498.1
20000,300,250,148,15077,246,523,2498,1656,49.0538,8.3698,3.17825,309.923,440.533,27348.3,494.686,571.384,14487.8
20000,300,250,151,17398,85,363,1387,767,46.3516,5.9683,2.35675,334.128,468.446,25673.4,516.663,592.345,12851.9
20000,300,250,154,18763,29,190,643,375,44.0288,4.1513,1.74135,359.49,496.416,23906.8,536.927,610.439,11525.1
20000,300,250,157,19511,7,104,221,157,42.0744,2.7144,1.23815,393.953,528.647,21586.7,563.734,629.364,10249.3
20000,300,250,160,19838,1,44,56,61,40.6863,1.7551,0.86365,430.007,556.809,19390.5,593.364,649.832,9166.03
20000,300,300,130,469,8701,162,2830,7838,60.6245,30.2441,13.4124,192.24,314.306,34848.6,328.014,427.401,26895.7
20000,300,300,133,1179,6213,384,4588,7636,60.092,26.574,10.4501,224.79,336.291,31865.9,367.26,454.755,24309.9
20000,300,300,136,2628,4080,546,6216,6530,59.1536,22.896,8.1619,250.078,355.469,29896.6,400.827,479.865,21716.3
20000,300,300,139,4944,2473,769,6897,4917,57.538,19.1088,6.3394,270.728,376.846,28523.2,426.644,502.575,19847.4
20000,300,300,142,8143,1271,831,6530,3225,55.3347,15.3898,4.87835,289.751,398.749,27312.6,454.916,527.212,17886.2
20000,300,300,145,11657,548,706,5174,1915,52.6775,11.9903,3.7115,306.87,422.355,26327.7,481.584,551.38,15968.1
20000,300,300,148,14777,210,539,3472,1002,49.8218,9.0173,2.7989,326.403,447.195,25110.2,507.236,575.613,14170.5
20000,300,300,151,17164,52,339,1933,512,47.1339,6.58625,2.12,347.686,474.193,23916.4,529.23,595.978,12632.1
20000,300,300,154,18802,18,167,812,201,44.5672,4.5238,1.5479,373.294,502.798,22341.4,552.685,615.936,11256.4
20000,300,300,157,19513,1,105,309,72,42.638,3.10535,1.1176,403.279,530.123,20523.8,576.73,633.889,10041.5
20000,300,300,160,19844,2,48,83,23,41.0954,2.02835,0.80145,439.208,560.513,18431.1,600.825,651.629,9204.7
20000,300,350,130,398,8570,131,3182,7719,60.6953,30.4368,13.0073,199.512,320.368,33948.9,330.68,430.766,26693.1
20000,300,350,133,1142,6121,344,5067,7326,60.144,26.7381,10.1073,230.469,341.721,31047.1,366.706,455.236,24000.6
20000,300,350,136,2559,4022,603,6829,5987,59.1752,22.9828,7.72535,256.936,362.668,29112.7,399.055,478.618,21946.2
20000,300,350,139,4763,2322,781,7656,4478,57.7315,19.3927,6.0524,278.38,381.994,27616.5,433.368,506.665,19727.4
20000,300,350,142,7938,1211,738,7266,2847,55.6525,15.773,4.603,295.754,403.512,26495.3,460.193,530.656,17653.2
20000,300,350,145,11395,482,723,5822,1578,53.0145,12.3487,3.4699,315.129,427.575,25378.9,487.242,554.791,15847.7
20000,300,350,148,14740,199,488,3769,804,50.1525,9.2718,2.59565,333.308,451.893,24311.4,510.889,577.168,13992.9
20000,300,350,151,17163,62,334,2049,392,47.3173,6.7288,1.9338,355.75,479.516,23023.3,533.405,596.17,12592.1
20000,300,350,154,18710,15,192,923,160,44.963,4.8076,1.4312,379.18,505.955,21625.5,557.882,617.159,11255.7
20000,300,350,157,19497,5,96,354,48,42.8845,3.2754,1.03405,410.765,535.208,19747.4,579.155,634.372,10150.9
20000,300,350,160,19825,1,56,93,25,41.4019,2.2352,0.7579,449.074,564.488,17745.7,605.381,653.055,9162.27
20000,300,400,130,379,8328,142,3397,7754,60.7049,30.4642,12.711,198.755,322.273,33797.6,333.041,433.518,26496.7
20000,300,400,133,1126,6068,338,5234,7234,60.1598,26.8467,9.94485,232.153,344.539,31023.5,367.832,455.595,24234.9
20000,300,400,136,2463,4038,564,7049,5886,59.32,23.2005,7.6946,259.018,364.699,28811.9,402.853,480.908,21681.2
20000,300,400,139,4915,2310,736,7889,4150,57.706,19.3477,5.84565,279.433,386.524,27445.9,430.589,505.707,19556.6
20000,300,400,142,7967,1146,750,7540,2597,55.7104,15.8162,4.4304,298.272,407.769,26106.2,464.941,533.805,17344.8
20000,300,400,145,11293,537,680,5959,1531,53.1974,12.5331,3.3958,317.028,430.068,24927.2,488.528,556.236,15782.9
20000,300,400,148,14605,181,507,3983,724,50.3261,9.4408,2.4923,337.418,457.022,23706,511.41,577.011,14077.3
20000,300,400,151,17142,59,336,2162,301,47.5292,6.8771,1.8433,359.931,483.968,22382.5,534.503,598.537,12579
20000,300,400,154,18673,18,208,990,111,45.0642,4.88675,1.34715,385.718,511.619,20825.8,557.714,617.739,11250.3
20000,300,400,157,19483,2,110,360,45,43.1797,3.4738,1.00755,415.271,536.721,19006.6,584.915,637.777,10133.3
20000,300,400,160,19812,0,51,115,22,41.578,2.3502,0.73795,451.507,565.188,17178.7,606.409,654.091,9336.92
20000,300,450,130,412,8290,156,3534,7608,60.678,30.5116,12.5821,198.743,326.117,33781.7,333.579,434.145,26362.3
20000,300,450,133,1130,5877,319,5660,7014,60.2047,26.8192,9.6558,232.348,348.182,30635.1,370.222,459.263,23735.8
20000,300,450,136,2540,3882,582,7305,5691,59.2517,23.1081,7.4468,258.982,368.954,28633.1,403.2,483.344,21660.7
20000,300,450,139,4839,2319,671,8212,3959,57.8316,19.4288,5.727,280.971,390.094,27117.8,432.777,506.999,19463.9
20000,300,450,142,8018,1148,789,7665,2380,55.7287,15.7338,4.282,300.528,412.619,25827.2,456.809,528.78,17717.9
20000,300,450,145,11463,529,690,5987,1331,53.193,12.4256,3.23545,320.614,436.172,24659.4,486.791,555.542,15807.9
20000,300,450,148,14566,169,535,4067,663,50.5021,9.56465,2.43705,340.666,461.002,23285,512.822,578,14035.4
20000,300,450,151,17031,58,330,2283,298,47.8764,7.1357,1.81195,362.88,486.184,21883,539.685,600.714,12409.6
20000,300,450,154,18663,13,166,1024,134,45.2831,5.04055,1.3148,391.355,516.366,20140.8,562.6,620.985,11144.4
20000,300,450,157,19471,2,114,360,53,43.2644,3.52545,0.9616,422.265,543.862,18394.7,581.324,635.586,10241.6
20000,300,450,160,19829,1,56,102,12,41.6905,2.4208,0.71135,458.632,572.67,16494.6,606.293,654.585,9292.95
20000,300,500,130,388,8233,157,3662,7560,60.686,30.5125,12.4477,198.87,329.868,33836.4,333.241,434.806,26569.9
20000,300,500,133,1171,5896,323,5700,6910,60.1786,26.835,9.5432,234.061,352.64,30787.2,366.894,456.883,23962.5
20000,300,500,136,2455,3791,556,7612,5586,59.3362,23.2452,7.3392,259.356,372.343,28599.9,406.01,486.115,21573.6
20000,300,500,139,4854,2255,687,8410,3794,57.8646,19.4526,5.59925,280.186,393.995,27186.5,436.159,511.587,19240
20000,300,500,142,7748,1098,802,7933,2419,55.8999,16.0278,4.28545,301.033,415.936,25706.5,465.185,535.069,17285.8
20000,300,500,145,11302,484,693,6224,1297,53.3974,12.6412,3.1899,320.764,439.803,24304.2,493.447,560.029,15530
20000,300,500,148,14556,189,525,4128,602,50.6424,9.63325,2.35945,343.23,465.904,22996.9,512.773,578.73,14040.2
20000,300,500,151,17012,34,337,2361,256,47.9338,7.1722,1.7244,367.417,493.642,21361.8,537.774,600.229,12475.2
20000,300,500,154,18655,10,201,1034,100,45.4748,5.1614,1.27835,394.647,522.009,19747,559.553,618.823,11209.9
20000,300,500,157,19475,2,96,403,24,43.4919,3.67755,0.96055,427.483,549.168,17805.9,585.622,637.741,10063
20000,300,500,160,19816,0,40,133,11,41.9767,2.60855,0.7238,465.379,577.83,15846.9,613.753,657.429,9296.79
20000,300,550,130,392,8078,159,3772,7599,60.6857,30.5496,12.3803,200.714,334.641,34123.9,333.047,434.966,26461.7
20000,300,550,133,1084,5792,313,5912,6899,60.2623,27.0256,9.48245,231.799,354.986,31247,372.337,461.562,23693.8
20000,300,550,136,2560,3736,587,7792,5325,59.3086,23.0521,7.1723,259.465,377.98,28988,399.577,483.083,21426.7
20000,300,550,139,4728,2188,768,8518,3798,57.9211,19.6337,5.55305,281.24,397.676,27198.3,434.803,510.26,19274
20000,300,550,142,7877,1061,766,8031,2265,55.8877,15.9725,4.1337,301.149,421.17,25728.9,463.691,535.693,17245.7
20000,300,550,145,11373,494,667,6333,1133,53.406,12.6072,3.0683,323.77,446.811,24250.1,489.463,557.896,15457.4
20000,300,550,148,14650,181,522,4056,591,50.7245,9.69135,2.2907,345.443,472.553,22796.3,513.134,580.172,14020.8
20000,300,550,151,17048,58,324,2333,237,48.0925,7.2647,1.68265,372.729,500.945,21009.8,538.536,600.889,12378.1
20000,300,550,154,18763,10,164,968,95,45.7148,5.30185,1.243,400.074,528.031,19200.7,567.526,623.014,11139.6
20000,300,550,157,19448,2,113,401,36,43.7867,3.87755,0.95085,433.357,555.796,17231.1,590.726,640.831,10147.4
20000,300,550,160,19827,0,38,128,7,42.1574,2.7264,0.7275,471.2,583.892,15289.5,614.527,658.716,9156.28
20000,300,600,130,427,7921,157,4015,7480,60.6719,30.4647,12.0312,203.252,339.337,34442.1,331.73,434.564,26291.8
20000,300,600,133,1147,5616,343,6269,6625,60.197,26.8439,9.18435,235.135,361.177,31359.7,371.646,461.819,23521
20000,300,600,136,2477,3807,506,8058,5152,59.3736,23.2777,7.1436,259.104,381.4,29302.6,405.789,487.285,21253.3
20000,300,600,139,4646,2200,778,8892,3484,58.0286,19.6484,5.39295,281.502,403.094,27546.2,435.607,513.19,19146.4
20000,300,600,142,7922,1133,772,7997,2176,55.8756,15.9487,4.06005,303.319,428.174,26048.2,459.97,532.94,17409.1
20000,300,600,145,11305,465,686,6466,1078,53.5638,12.7312,3.00685,323.719,452.418,24525.9,488.144,557.996,15555.7
20000,300,600,148,14462,164,560,4274,540,50.8928,9.8324,2.2176,347.196,479.086,22697.9,517.57,583.711,13877.5
20000,300,600,151,17047,55,343,2340,215,48.2545,7.3715,1.6314,375.575,508.582,20923.8,539.555,601.279,12428.5
20000,300,600,154,18636,11,177,1114,62,45.9462,5.4809,1.2151,404.735,536.673,18835.2,567.628,624.373,11079.4
20000,300,600,157,19466,2,106,402,24,43.9888,4.0103,0.92105,442.237,566.18,16732.5,591.467,641.571,9998.08
20000,300,600,160,19860,0,40,92,8,42.4029,2.8839,0.7186,485.218,595.932,14592.6,611.367,656.984,9391.52
20000,300,650,130,385,7842,167,4210,7396,60.697,30.4837,11.9131,201.271,343.339,35171.8,332.797,435.253,26349.6
20000,300,650,133,1101,5564,363,6395,6577,60.2302,26.889,9.11095,234.981,365.543,32073.8,369.906,460.623,23635.2
20000,300,650,136,2525,3758,587,8165,4965,59.3439,23.1672,6.97665,260.375,387.526,29928.1,402.589,487.496,21377.6
20000,300,650,139,4691,2197,786,8918,3408,57.9741,19.597,5.2964,282.362,409.678,28119.5,434.375,511.366,19344.9
20000,300,650,142,7853,1083,769,8271,2024,55.9853,16.036,3.9648,303.793,434.166,26412.4,462.853,537.172,17144.4
20000,300,650,145,11299,476,707,6489,1029,53.6264,12.7681,2.91575,325.435,459.608,24808.2,492.018,560.938,15471.2
20000,300,650,148,14536,149,488,4381,446,50.9784,9.8848,2.12745,350.027,487.98,23002.2,518.254,584.433,13699.7
20000,300,650,151,17036,45,326,2402,191,48.4186,7.49675,1.5761,380.792,517.998,20867.8,541.984,603.495,12316.2
20000,300,650,154,18654,6,188,1090,62,46.1525,5.623,1.18335,412.598,546.467,18746.5,566.083,622.727,11067
20000,300,650,157,19456,6,85,431,22,44.2767,4.2113,0.91195,451.313,576.56,16385.2,590.562,641.899,10187.6
20000,300,650,160,19799,0,51,146,4,42.7839,3.1462,0.72695,493.158,605.009,14298.8,621.025,662.864,9365.69
20000,300,700,130,354,7857,156,4291,7342,60.7255,30.57,11.7676,203.569,347.517,35859.9,330.437,435.441,26240.3
20000,300,700,133,1089,5518,349,6523,6521,60.2211,26.9459,9.0007,235.057,370.202,32873.8,375.823,466.807,23400.2
20000,300,700,136,2462,3658,588,8252,5040,59.3424,23.277,6.87195,261.081,392.733,30739.7,404.789,488.634,21160.4
20000,300,700,139,4784,2175,741,9082,3218,57.9901,19.6218,5.1743,282.484,415.793,28927.9,437.486,514.755,18931.8
20000,300,700,142,7815,1088,792,8348,1957,56.068,16.1059,3.88975,303.689,440.089,27259.9,463.452,538.348,17217.7
20000,300,700,145,11215,466,715,6586,1018,53.7396,12.8752,2.8692,329.106,467.298,25346.4,488.347,559.447,15521.6
20000,300,700,148,14429,171,545,4434,421,51.0234,9.92655,2.08225,353.978,496.685,23277.3,517.754,584.262,13730.6
20000,300,700,151,16990,51,324,2474,161,48.5975,7.6222,1.5242,385.423,527.579,21177.6,538.996,601.539,12304.6
20000,300,700,154,18619,11,175,1138,57,46.3066,5.7276,1.14495,420.103,558.204,18547.9,569.317,626.41,11004.6
20000,300,700,157,19446,3,80,450,21,44.5025,4.36735,0.89925,462.103,588.412,16304.5,593.583,643.885,10127.1
20000,300,700,160,19799,0,50,148,3,42.9908,3.2873,0.72225,504.463,617.445,14037.3,618.503,661.972,9295.53
20000,300,750,130,408,7753,159,4334,7346,60.7082,30.5529,11.6468,202.512,351.586,36641.1,334.862,438.411,26017
20000,300,750,133,1070,5515,327,6741,6347,60.2837,26.8986,8.84965,234.633,374.355,33678.6,368.614,462.437,23497.9
20000,300,750,136,2413,3696,575,8452,4864,59.3909,23.3132,6.84155,259.912,396.021,31442.4,401.947,488.022,21388.2
20000,300,750,139,4779,2118,755,9158,3190,57.9804,19.6229,5.1047,283.826,420.661,29481.8,436.33,514.84,19020.3
20000,300,750,142,7754,1093,782,8483,1888,56.1036,16.1853,3.83105,303.892,445.8,27875.9,465.612,539.305,17037.7
20000,300,750,145,11258,452,726,6662,902,53.7214,12.8831,2.7683,329.999,474.379,25898.9,490.383,562.08,15255
20000,300,750,148,14440,123,509,4481,447,51.2287,10.0626,2.02355,357.407,504.962,23636,519.667,584.841,13700.6
20000,300,750,151,16901,39,323,2569,168,48.7893,7.788,1.5006,388.924,535.676,21409.3,542.123,604.511,12252.2
20000,300,750,154,18588,14,191,1149,58,46.5378,5.8982,1.12735,425.892,567.632,18869.5,569.134,625.609,11107.1
20000,300,750,157,19436,0,85,466,13,44.6778,4.4873,0.8793,469.307,599.337,16412.9,593.081,643.959,10136.9
20000,300,750,160,19818,0,55,127,0,43.1983,3.42425,0.7153,517.902,630.393,13808,616.608,660.117,9281.95
20000,300,800,130,405,7747,165,4452,7231,60.6913,30.4921,11.5641,201.792,353,37066.2,333.51,436.432,25937.4
20000,300,800,133,1069,5510,321,6750,6350,60.2499,26.9902,8.889,234.47,376.373,34046.5,376.883,467.027,23150
20000,300,800,136,2422,3649,568,8553,4808,59.4252,23.3394,6.78645,259.791,398.999,31927,404.815,489.642,21180.2
20000,300,800,139,4754,2072,723,9265,3186,57.9451,19.5893,5.04245,282.905,424.362,30156.8,438.249,516.279,18827.9
20000,300,800,142,7774,1087,738,8537,1864,56.1308,16.2181,3.81335,306.013,449.706,28239,466.355,541.067,17033.9
20000,300,800,145,11202,457,674,6722,945,53.7827,12.9673,2.78425,329.44,477.934,26413.9,490.836,562.772,15290.5
20000,300,800,148,14420,150,563,4496,371,51.2547,10.1006,1.98035,359.673,510.928,23912.8,517.246,583.539,13747.2
20000,300,800,151,16941,38,350,2537,134,48.8101,7.77725,1.4624,391.628,541.652,21614.7,542.784,606.106,12354.3
20000,300,800,154,18556,10,204,1193,37,46.7216,6.0215,1.10395,433.28,575.693,18922.4,569.638,626.351,11097.9
20000,300,800,157,19395,4,104,486,11,44.9639,4.68665,0.8847,475.874,606.679,16391.9,595.279,644.867,10003.8
20000,300,800,160,19808,0,44,146,2,43.3762,3.55075,0.7108,526.896,640.087,13817.9,617.096,660.421,9310.69
20000,300,850,130,392,7778,150,4387,7293,60.7258,30.6947,11.6671,202.58,352.769,37036.5,334.466,438.01,26240.4
20000,300,850,133,1095,5464,318,6712,6411,60.2296,26.9382,8.8769,236.055,377.58,33979.6,373.76,465.228,23357.5
