iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,200,50,136,3698,4423,1741,7,131,50.4805,10.853,6.8211,105.523,287.094,37251.8,114.961,363.119,56623.7,2.31466,0.684922,3.56031,836.843,2.22371,0.792337,2.48037,270.881
10000,200,50,139,5356,2610,1907,5,122,46.5451,6.8433,4.3306,134.681,323.632,33873.9,147.684,410.458,50806,2.25309,0.581631,3.15711,471.638,2.22712,0.802493,2.48637,272.401
10000,200,50,142,6875,1305,1723,3,94,43.3021,3.9359,2.5783,160.809,355.81,30592.2,183.511,454.903,44814.3,2.18898,0.435994,2.79353,223.887,2.22916,0.808077,2.48827,271.615
10000,200,50,145,8162,613,1164,1,60,40.9665,2.1168,1.4424,191.561,385.677,27416.2,226.806,498.762,38746.9,2.12651,0.305106,2.52344,104.717,2.23001,0.809981,2.48691,269.596
10000,200,50,148,8969,232,763,2,34,39.4985,1.0269,0.7352,223.751,414.612,24309,275.996,537.092,33006.1,2.08346,0.199687,2.33006,45.0085,2.2299,0.808571,2.48359,266.927
10000,200,50,151,9512,56,420,0,12,38.6289,0.4147,0.3171,258.716,440.068,21576,334.945,575.692,27528.4,2.04764,0.112208,2.19645,11.5225,2.229,0.804573,2.47908,264.162
10000,200,50,154,9791,17,188,0,4,38.264,0.1711,0.139,298.46,464.916,18668.1,391.398,604.942,23083,2.0273,0.0621585,2.12382,5.32866,2.22757,0.798833,2.47408,261.387
10000,200,50,157,9910,5,84,0,1,38.0881,0.0566,0.0475,343.088,490.077,15945.6,456.578,637.273,18605.7,2.01454,0.0352472,2.07036,1.21367,2.2257,0.791618,2.46889,258.646
10000,200,50,160,9963,0,36,0,1,38.0386,0.0245,0.0215,390.118,516.054,13773,518.734,668.623,15459.7,2.0079,0.0172698,2.04468,0.772967,2.22362,0.783879,2.46369,255.962
10000,200,100,130,1216,7980,472,74,258,58.2011,21.5105,12.7868,58.7038,224.39,42568.7,62.1694,280.565,64082.7,2.25436,0.457062,4.10966,1796.24,2.22747,0.794343,2.4798,271.573
10000,200,100,133,2369,6360,763,100,408,55.6156,16.9685,9.5852,94.5339,255.75,38444.2,98.7954,319.855,58744,2.24257,0.450801,3.89658,1208.54,2.23063,0.802605,2.49363,281.161
10000,200,100,136,4048,4408,1051,111,382,52.0461,12.3146,6.7427,124.909,288.712,35201.8,131.124,362.859,54119.5,2.2088,0.401767,3.53747,650.973,2.23312,0.809306,2.50324,284.568
10000,200,100,139,5691,2628,1233,111,337,48.1532,8.2059,4.4765,151.561,322.993,32446.7,165.426,408.309,48744.3,2.17169,0.353394,3.18565,433.858,2.23485,0.81374,2.50856,285.05
10000,200,100,142,7266,1298,1138,76,222,44.6277,4.9785,2.8179,173.703,353.882,29771.8,199.374,453.024,43749.5,2.13024,0.28802,2.81604,184.573,2.23582,0.815872,2.51017,283.707
10000,200,100,145,8457,562,830,27,124,41.8116,2.7145,1.6271,203.507,386.212,26735.6,238.346,496.086,38284.2,2.09204,0.209298,2.53479,95.4925,2.23602,0.815618,2.50893,281.528
10000,200,100,148,9229,174,537,9,51,39.9888,1.3542,0.8722,230.377,413.352,24084.2,285.994,535.876,32608.2,2.06253,0.149665,2.33423,33.9747,2.23557,0.813382,2.50583,279.015
10000,200,100,151,9634,65,277,4,20,38.9931,0.662,0.4471,266.937,441.513,21304.3,337.584,571.005,27392.8,2.03999,0.0972258,2.21307,15.096,2.23459,0.809392,2.5018,276.426
10000,200,100,154,9857,13,124,0,6,38.4091,0.2645,0.1937,303.114,465.087,18485.6,395.215,603.819,22922.2,2.0248,0.0584168,2.12581,3.93569,2.2332,0.803961,2.49722,273.847
10000,200,100,157,9933,0,67,0,0,38.1434,0.0909,0.0714,343.227,490.737,16042.3,455.236,636.213,18743.1,2.0137,0.0346178,2.07095,1.43282,2.23145,0.797514,2.49241,271.306
10000,200,100,160,9983,0,17,0,0,38.0435,0.0272,0.0226,393.159,519.24,13552.6,517.258,666.888,15323.7,2.00631,0.0152995,2.04051,0.422489,2.22949,0.790423,2.48754,268.813
10000,200,150,130,1104,7713,243,392,548,58.8895,22.6643,11.6409,80.4637,234.048,39278.2,84.3558,289.724,59295.9,2.06003,0.280112,3.99668,1654.15,2.23013,0.794585,2.50091,279.907
10000,200,150,133,2266,6144,420,539,631,56.8515,18.5106,8.9193,113.635,259.96,36212.8,117.438,323.99,55617.5,2.04505,0.274857,3.78766,1087.47,2.23046,0.798081,2.51144,286.023
10000,200,150,136,3901,4236,648,609,606,53.7489,14.0241,6.4239,142.038,290.733,33402.4,150.945,362.084,51503.3,2.04114,0.269446,3.46952,700.608,2.23054,0.800497,2.5188,288.064
10000,200,150,139,5787,2462,741,524,486,50.0113,9.7887,4.472,169.605,321.387,30624.8,183.148,405.065,47275.7,2.03115,0.231163,3.12709,385.634,2.2304,0.801749,2.52273,287.623
10000,200,150,142,7507,1207,672,328,286,46.0826,6.1316,2.8608,192.098,354.78,28398,215.907,451.537,42319.6,2.02775,0.201507,2.77883,174.464,2.23001,0.801707,2.52356,286.096
10000,200,150,145,8672,503,541,137,147,42.9511,3.5454,1.747,213.584,383.598,26041.7,248.572,492.347,37374.6,2.02238,0.164632,2.52678,76.7446,2.22947,0.800632,2.52209,283.891
10000,200,150,148,9368,169,352,51,60,40.7298,1.8713,0.9882,241.397,412.707,23429.9,293.939,533.771,32077.5,2.01807,0.119691,2.3339,40.0865,2.22862,0.797897,2.51912,281.569
10000,200,150,151,9725,46,194,8,27,39.3687,0.9034,0.5325,270.705,440.027,20948.3,346.053,570.131,27010.1,2.01347,0.0789417,2.20101,13.832,2.22746,0.793691,2.51527,279.202
10000,200,150,154,9879,3,104,2,12,38.6206,0.3988,0.2542,306.057,463.682,18427.3,398.505,604.352,22447.8,2.00862,0.048394,2.12393,4.00582,2.22611,0.788755,2.51098,276.862
10000,200,150,157,9956,3,39,0,2,38.2673,0.1681,0.1183,347.042,490.159,15854.6,458.576,636.674,18443,2.00549,0.0262827,2.07523,2.10429,2.22456,0.783081,2.50652,274.561
10000,200,150,160,9984,0,15,0,1,38.1014,0.0616,0.0477,392.984,516.344,13606.1,524.741,670.882,15046.3,2.00261,0.0130496,2.04343,0.788279,2.22285,0.776873,2.502,272.296
10000,250,0,130,875,7857,1268,0,0,56.525,19.5635,15.1325,41.7583,225.682,46098.4,40.4448,274.543,70408.5,2.65452,2.13259,4.24154,2587.46,2.23101,0.811095,2.51515,293.769
10000,250,0,133,1679,6285,2036,0,0,53.2396,14.6305,10.9742,77.2764,262.341,41217.9,76.9261,318.691,64042.9,2.60821,1.95784,4.05731,1840.09,2.23804,0.839552,2.5268,308.104
10000,250,0,136,2686,4635,2679,0,0,49.7334,10.3031,7.6615,107.324,295.481,37207.9,107.642,362.72,58338.1,2.53185,1.71962,3.78205,1459.91,2.24384,0.862527,2.53593,317.103
10000,250,0,139,4175,3039,2786,0,0,46.0481,6.5209,4.8683,135.22,330.528,33223.5,140.071,410.499,52483.2,2.42289,1.34659,3.36872,687.915,2.24824,0.880009,2.54128,320.688
10000,250,0,142,5609,1694,2697,0,0,42.9748,3.7504,2.8617,164.676,362.675,29738,175.344,454.649,46340.4,2.31537,0.997616,2.97816,348.062,2.25125,0.89154,2.54336,321.103
10000,250,0,145,6993,843,2164,0,0,40.701,1.9329,1.5359,195.229,392.25,26567.3,217.922,497.07,40365.8,2.224,0.707173,2.65849,180.378,2.25301,0.898205,2.54277,319.654
10000,250,0,148,8171,324,1505,0,0,39.2749,0.8699,0.726,231.177,420.567,23224.7,267.164,535.753,34266,2.14412,0.438472,2.42952,66.8549,2.25371,0.900578,2.54041,317.501
10000,250,0,151,8989,131,880,0,0,38.5844,0.3871,0.334,271.879,446.437,20299.6,323.794,570.631,28496.7,2.09062,0.266147,2.27054,22.4084,2.25352,0.899596,2.5371,315.164
10000,250,0,154,9511,32,457,0,0,38.217,0.1416,0.1249,311.134,470.046,17619.4,385.296,604.071,23430.5,2.05176,0.143701,2.17985,9.06367,2.25277,0.896352,2.53319,312.78
10000,250,0,157,9802,9,189,0,0,38.0793,0.0505,0.0465,353.78,494.13,15232,449.872,636.746,19110.3,2.02987,0.0794207,2.10798,2.54092,2.25153,0.891296,2.52907,310.42
10000,250,0,160,9924,0,76,0,0,38.0211,0.0132,0.0129,400.005,518.946,13051.4,513.247,667.468,15440.2,2.0148,0.0366217,2.06678,1.05533,2.24999,0.885399,2.52485,308.093
10000,250,50,130,1028,8068,657,6,241,57.7613,21.1959,15.1352,60.821,230.538,43035,61.5998,279.273,65627.9,2.57227,1.4791,4.39526,2488.94,2.2562,0.906693,2.53832,327.712
10000,250,50,133,2008,6563,1075,9,345,55.0088,16.5564,11.4033,94.5029,261.952,38705.6,95.8796,318.271,60535.8,2.54015,1.38569,4.21137,1788.32,2.26166,0.924682,2.55012,340.93
10000,250,50,136,3326,4851,1463,6,354,51.5961,12.0406,8.1818,124.807,294.61,35294.4,129.287,361.588,55721.6,2.47356,1.2357,3.88387,1290.41,2.26613,0.939179,2.55925,348.204
10000,250,50,139,4995,3033,1587,11,374,47.6291,7.8325,5.3458,151.984,328.495,31802.7,156.627,407.554,50486,2.39186,1.03295,3.46541,698.994,2.26957,0.95004,2.5649,350.688
10000,250,50,142,6615,1666,1419,3,297,44.2257,4.7256,3.2689,179.135,360.545,28727.2,188.469,450.87,45087.5,2.29905,0.783311,3.06378,328.111,2.27197,0.957627,2.56731,350.82
10000,250,50,145,7960,794,1054,3,189,41.6566,2.6274,1.9241,206.37,390.462,25817.7,228.98,492.993,39397.3,2.21116,0.554658,2.71525,167.977,2.27326,0.961551,2.56713,349.353
10000,250,50,148,8869,316,725,0,90,39.9037,1.3086,1.0034,238.98,417.131,22984.3,275.026,533.603,33791.7,2.14015,0.364078,2.47436,63.794,2.27371,0.962484,2.56515,347.241
10000,250,50,151,9447,94,427,0,32,38.8566,0.5675,0.4608,272.48,443.636,20172.1,328.664,570.571,28313.3,2.08788,0.230873,2.29692,24.8194,2.27341,0.960651,2.56205,344.885
10000,250,50,154,9741,32,212,0,15,38.3763,0.2453,0.2054,312.105,468.928,17583.9,383.843,601.447,23586.1,2.0527,0.132809,2.18989,9.98162,2.27257,0.957092,2.55842,342.51
