iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,200,150,157,9946,6,48,0,0,38.2348,0.1474,0.1089,346.384,491.061,16025.3,455.627,635.249,18707.7,2.00987,0.0314748,2.07586,0.251641,2.05961,0.166668,2.02514,0.0865154
10000,200,150,160,9980,0,19,0,1,38.0853,0.0516,0.0422,391.22,516.104,13682,519.882,669.146,15258.2,2.00462,0.0149272,2.04183,0.114078,2.03672,0.0944739,2.01019,0.0332103
10000,250,0,130,881,7723,1396,0,0,56.2375,18.9322,14.7999,33.7879,225.858,46327.2,33.7589,275.574,70052.1,2.80673,2.53565,4.22055,30.7,3.1528,4.64238,3.99675,28.5106
10000,250,0,133,1643,6225,2132,0,0,53.0453,14.2552,10.96,71.1002,260.931,41834.1,68.8348,318.217,64836.6,2.73231,2.2912,4.06355,26.6335,3.04644,4.18328,3.82098,24.4003
10000,250,0,136,2700,4525,2775,0,0,49.4223,9.8423,7.5026,100.879,295.324,37423.2,100.734,364.607,59004.3,2.62887,1.96912,3.72495,19.8065,2.91121,3.58646,3.51181,18.3257
10000,250,0,139,4094,2950,2956,0,0,45.8817,6.2727,4.8155,131.903,330.73,33518.6,135.3,410.55,52890.3,2.49592,1.54627,3.35932,13.9191,2.76194,2.92956,3.13708,12.5261
10000,250,0,142,5616,1642,2742,0,0,42.7726,3.5569,2.7954,162.951,363.349,29845.9,173.858,455.643,46493.3,2.37221,1.15115,2.97588,8.64137,2.60017,2.26544,2.77114,7.44987
10000,250,0,145,7013,799,2188,0,0,40.661,1.8822,1.5271,195.799,391.869,26722.8,215.071,494.511,40226.5,2.26619,0.814538,2.66967,5.08182,2.46088,1.74257,2.48573,4.14559
10000,250,0,148,8146,351,1503,0,0,39.3055,0.8885,0.7485,231.057,419.994,23374.2,265.803,533.865,34399.5,2.17294,0.506119,2.42687,2.57367,2.33204,1.17492,2.27585,1.93477
10000,250,0,151,8971,114,915,0,0,38.5658,0.3732,0.3325,269.147,444.177,20455.7,318.871,567.622,28897.8,2.10649,0.301408,2.27688,1.27308,2.24001,0.798901,2.14909,0.85052
10000,250,0,154,9528,35,437,0,0,38.2163,0.1396,0.1269,313.526,470.912,17387.3,388.584,605.101,23155.9,2.05873,0.160121,2.16701,0.647527,2.15297,0.47588,2.07436,0.340193
10000,250,0,157,9788,10,202,0,0,38.0782,0.0496,0.047,351.717,493.877,15275.5,452.119,637.611,19010.5,2.03365,0.0871036,2.10739,0.351457,2.10273,0.306281,2.03867,0.139077
10000,250,0,160,9910,0,90,0,0,38.0278,0.0175,0.0165,396.434,517.395,13210.9,510.607,666.267,15770.2,2.01777,0.0429914,2.07147,0.215809,2.07037,0.193955,2.0194,0.058246
10000,250,50,130,1072,7957,828,0,143,57.3088,20.412,14.8784,52.6792,230.642,43423.7,48.7426,279.681,67115.1,2.69554,1.77287,4.35005,31.9611,3.04404,3.65299,4.08741,28.2505
10000,250,50,133,2022,6495,1266,0,217,54.5892,15.9143,11.2719,88.2201,261.818,38954.4,86.7283,318.661,61562.9,2.65206,1.67214,4.18869,27.6039,2.95764,3.2833,3.95815,24.8042
10000,250,50,136,3343,4730,1680,2,245,51.0515,11.3947,7.961,117.679,295.466,35582.5,118.858,362.221,56187.2,2.575,1.46736,3.86478,21.1443,2.847,2.87914,3.63834,19.0912
10000,250,50,139,4873,3052,1806,1,268,47.4207,7.5901,5.3567,144.33,327.121,32445.1,150.235,405.387,51007.4,2.47467,1.24045,3.45485,14.3736,2.71291,2.38699,3.27031,13.4263
10000,250,50,142,6521,1747,1537,0,195,44.1287,4.611,3.3546,174.309,359.484,29083.8,182.246,448.456,45858.1,2.3569,0.936484,3.06164,9.11061,2.5775,1.94896,2.86813,8.06743
10000,250,50,145,7830,789,1237,0,144,41.4307,2.4347,1.8527,202.319,390.479,26078.3,224.947,493.531,39688.8,2.24643,0.649215,2.7084,5.10311,2.44345,1.48912,2.52802,4.22297
10000,250,50,148,8856,331,746,0,67,39.7795,1.2075,0.9705,236.613,417.666,22956.8,272.642,531.994,34001.8,2.16401,0.422862,2.46137,2.79064,2.32894,1.10607,2.30546,2.02745
