Min_Energy_Thresh_F,Max_Energy_Thresh_F,Min_Energy_Thresh_M,Max_Energy_Thresh_M,Foraging_Condition_Mean,Foraging_Condition_SD,Foraging_Condition_Kick,Success,Fail_Dead_Parent,Fail_Egg_Neglect_Max,Fail_Egg_Neglect_Cumulative
700,900,300,600,140,47,0,0.036,0.014,0.892,0.058
700,900,300,600,140,47,1,0.001,0.366,0.63,0.003
700,900,300,600,150,47,0,0.438,0,0.45,0.112
700,900,300,600,150,47,1,0.042,0.19,0.732,0.036
700,900,300,600,160,47,0,0.911,0,0.082,0.007
700,900,300,600,160,47,1,0.321,0.121,0.517,0.041
700,900,300,600,170,47,0,0.998,0,0.002,0
700,900,300,600,170,47,1,0.698,0.06,0.241,0.001
700,900,300,700,130,47,0,0,0.106,0.894,0
700,900,300,700,130,47,1,0,0.696,0.304,0
700,900,300,700,140,47,0,0.029,0.009,0.923,0.039
700,900,300,700,140,47,1,0.001,0.265,0.73,0.004
700,900,300,700,150,47,0,0.328,0.001,0.579,0.092
700,900,300,700,150,47,1,0.034,0.116,0.81,0.04
700,900,300,700,160,47,0,0.853,0,0.127,0.02
700,900,300,700,160,47,1,0.28,0.074,0.599,0.047
700,900,300,700,170,47,0,0.986,0,0.014,0
700,900,300,700,170,47,1,0.676,0.029,0.29,0.005
700,900,300,800,130,47,0,0,0.095,0.903,0.002
700,900,300,800,130,47,1,0,0.67,0.33,0
700,900,300,800,140,47,0,0.016,0.011,0.942,0.031
700,900,300,800,140,47,1,0,0.249,0.75,0.001
700,900,300,800,150,47,0,0.307,0,0.614,0.079
700,900,300,800,150,47,1,0.027,0.067,0.872,0.034
700,900,300,800,160,47,0,0.789,0,0.189,0.022
700,900,300,800,160,47,1,0.296,0.029,0.612,0.063
700,900,300,800,170,47,0,0.982,0,0.018,0
700,900,300,800,170,47,1,0.672,0.013,0.308,0.007
700,900,300,900,130,47,0,0,0.079,0.92,0.001
700,900,300,900,130,47,1,0,0.636,0.364,0
700,900,300,900,140,47,0,0.017,0.003,0.956,0.024
700,900,300,900,140,47,1,0,0.252,0.746,0.002
700,900,300,900,150,47,0,0.197,0,0.711,0.092
700,900,300,900,150,47,1,0.014,0.059,0.882,0.045
700,900,300,900,160,47,0,0.707,0,0.25,0.043
700,900,300,900,160,47,1,0.258,0.011,0.653,0.078
700,900,300,900,170,47,0,0.967,0,0.032,0.001
700,900,300,900,170,47,1,0.688,0,0.299,0.013
700,900,300,1000,130,47,0,0,0.074,0.926,0
700,900,300,1000,130,47,1,0,0.653,0.347,0
700,900,300,1000,140,47,0,0.002,0.007,0.975,0.016
700,900,300,1000,140,47,1,0,0.242,0.756,0.002
700,900,300,1000,150,47,0,0.133,0,0.785,0.082
700,900,300,1000,150,47,1,0.013,0.047,0.909,0.031
700,900,300,1000,160,47,0,0.619,0,0.334,0.047
700,900,300,1000,160,47,1,0.195,0.006,0.71,0.089
700,900,300,1000,170,47,0,0.926,0,0.073,0.001
700,900,300,1000,170,47,1,0.661,0,0.316,0.023
700,900,400,500,130,47,0,0,0.084,0.904,0.012
700,900,400,500,130,47,1,0,0.728,0.271,0.001
700,900,400,500,140,47,0,0.05,0.003,0.749,0.198
700,900,400,500,140,47,1,0.001,0.451,0.537,0.011
700,900,400,500,150,47,0,0.507,0,0.252,0.241
700,900,400,500,150,47,1,0.07,0.203,0.612,0.115
700,900,400,500,160,47,0,0.956,0,0.024,0.02
700,900,400,500,160,47,1,0.408,0.108,0.406,0.078
700,900,400,500,170,47,0,1,0,0,0
700,900,400,500,170,47,1,0.795,0.043,0.161,0.001
700,900,400,600,130,47,0,0,0.082,0.911,0.007
700,900,400,600,130,47,1,0,0.617,0.383,0
700,900,400,600,140,47,0,0.032,0.005,0.867,0.096
700,900,400,600,140,47,1,0.001,0.278,0.715,0.006
700,900,400,600,150,47,0,0.405,0,0.412,0.183
700,900,400,600,150,47,1,0.054,0.14,0.733,0.073
700,900,400,600,160,47,0,0.896,0,0.083,0.021
700,900,400,600,160,47,1,0.371,0.072,0.512,0.045
700,900,400,600,170,47,0,0.996,0,0.004,0
700,900,400,600,170,47,1,0.747,0.027,0.222,0.004
700,900,400,700,130,47,0,0,0.063,0.937,0
700,900,400,700,130,47,1,0,0.604,0.396,0
700,900,400,700,140,47,0,0.019,0.001,0.923,0.057
700,900,400,700,140,47,1,0,0.219,0.775,0.006
700,900,400,700,150,47,0,0.352,0,0.509,0.139
700,900,400,700,150,47,1,0.034,0.06,0.856,0.05
700,900,400,700,160,47,0,0.841,0,0.135,0.024
700,900,400,700,160,47,1,0.318,0.027,0.6,0.055
700,900,400,700,170,47,0,0.989,0,0.011,0
700,900,400,700,170,47,1,0.689,0.009,0.294,0.008
700,900,400,800,130,47,0,0,0.057,0.943,0
700,900,400,800,130,47,1,0,0.576,0.424,0
700,900,400,800,140,47,0,0.01,0.003,0.948,0.039
700,900,400,800,140,47,1,0.001,0.168,0.828,0.003
700,900,400,800,150,47,0,0.268,0,0.608,0.124
700,900,400,800,150,47,1,0.02,0.041,0.884,0.055
700,900,400,800,160,47,0,0.794,0,0.18,0.026
700,900,400,800,160,47,1,0.285,0.01,0.631,0.074
700,900,400,800,170,47,0,0.979,0,0.021,0
700,900,400,800,170,47,1,0.691,0.003,0.302,0.004
700,900,400,900,130,47,0,0,0.063,0.937,0
700,900,400,900,130,47,1,0,0.585,0.415,0
700,900,400,900,140,47,0,0.006,0.002,0.974,0.018
700,900,400,900,140,47,1,0,0.164,0.836,0
700,900,400,900,150,47,0,0.195,0.001,0.698,0.106
700,900,400,900,150,47,1,0.02,0.025,0.918,0.037
700,900,400,900,160,47,0,0.726,0,0.236,0.038
700,900,400,900,160,47,1,0.244,0.006,0.675,0.075
700,900,400,900,170,47,0,0.965,0,0.034,0.001
700,900,400,900,170,47,1,0.685,0.001,0.302,0.012
700,900,400,1000,130,47,0,0,0.044,0.956,0
700,900,400,1000,130,47,1,0,0.542,0.458,0
700,900,400,1000,140,47,0,0.005,0.004,0.975,0.016
700,900,400,1000,140,47,1,0,0.179,0.819,0.002
700,900,400,1000,150,47,0,0.129,0,0.768,0.103
700,900,400,1000,150,47,1,0.006,0.034,0.931,0.029
700,900,400,1000,160,47,0,0.653,0,0.301,0.046
700,900,400,1000,160,47,1,0.188,0.001,0.725,0.086
700,900,400,1000,170,47,0,0.927,0,0.073,0
700,900,400,1000,170,47,1,0.707,0,0.273,0.02
700,900,500,600,130,47,0,0,0.032,0.953,0.015
700,900,500,600,130,47,1,0,0.492,0.508,0
700,900,500,600,140,47,0,0.025,0,0.799,0.176
700,900,500,600,140,47,1,0,0.125,0.854,0.021
700,900,500,600,150,47,0,0.418,0,0.3,0.282
700,900,500,600,150,47,1,0.042,0.037,0.783,0.138
700,900,500,600,160,47,0,0.916,0,0.047,0.037
700,900,500,600,160,47,1,0.384,0.005,0.507,0.104
700,900,500,600,170,47,0,0.995,0,0.005,0
700,900,500,600,170,47,1,0.786,0.001,0.208,0.005
700,900,500,700,130,47,0,0,0.027,0.967,0.006
700,900,500,700,130,47,1,0,0.415,0.584,0.001
700,900,500,700,140,47,0,0.016,0.002,0.889,0.093
700,900,500,700,140,47,1,0.001,0.085,0.904,0.01
700,900,500,700,150,47,0,0.342,0,0.449,0.209
700,900,500,700,150,47,1,0.04,0.027,0.864,0.069
700,900,500,700,160,47,0,0.869,0,0.095,0.036
700,900,500,700,160,47,1,0.32,0.006,0.589,0.085
700,900,500,700,170,47,0,0.993,0,0.007,0
700,900,500,700,170,47,1,0.723,0.001,0.273,0.003
700,900,500,800,130,47,0,0,0.031,0.965,0.004
700,900,500,800,130,47,1,0,0.391,0.609,0
700,900,500,800,140,47,0,0.012,0.002,0.936,0.05
700,900,500,800,140,47,1,0,0.063,0.928,0.009
700,900,500,800,150,47,0,0.293,0,0.575,0.132
700,900,500,800,150,47,1,0.022,0.016,0.883,0.079
700,900,500,800,160,47,0,0.8,0,0.163,0.037
700,900,500,800,160,47,1,0.3,0.001,0.614,0.085
700,900,500,800,170,47,0,0.983,0,0.016,0.001
700,900,500,800,170,47,1,0.693,0,0.292,0.015
700,900,500,900,130,47,0,0,0.028,0.971,0.001
700,900,500,900,130,47,1,0,0.404,0.596,0
700,900,500,900,140,47,0,0.003,0.001,0.969,0.027
700,900,500,900,140,47,1,0,0.071,0.928,0.001
700,900,500,900,150,47,0,0.211,0,0.662,0.127
700,900,500,900,150,47,1,0.015,0.007,0.934,0.044
700,900,500,900,160,47,0,0.742,0,0.219,0.039
700,900,500,900,160,47,1,0.258,0.001,0.636,0.105
700,900,500,900,170,47,0,0.97,0,0.029,0.001
700,900,500,900,170,47,1,0.668,0,0.31,0.022
700,900,500,1000,130,47,0,0,0.023,0.977,0
700,900,500,1000,130,47,1,0,0.37,0.63,0
700,900,500,1000,140,47,0,0,0.001,0.976,0.023
700,900,500,1000,140,47,1,0.001,0.07,0.928,0.001
700,900,500,1000,150,47,0,0.134,0,0.747,0.119
700,900,500,1000,150,47,1,0.015,0.008,0.931,0.046
700,900,500,1000,160,47,0,0.677,0,0.273,0.05
700,900,500,1000,160,47,1,0.234,0.001,0.661,0.104
700,900,500,1000,170,47,0,0.945,0,0.054,0.001
700,900,500,1000,170,47,1,0.706,0,0.26,0.034
700,900,600,700,130,47,0,0,0.014,0.976,0.01
700,900,600,700,130,47,1,0,0.329,0.671,0
700,900,600,700,140,47,0,0.012,0.001,0.796,0.191
700,900,600,700,140,47,1,0,0.046,0.931,0.023
700,900,600,700,150,47,0,0.305,0,0.304,0.391
700,900,600,700,150,47,1,0.031,0.004,0.808,0.157
700,900,600,700,160,47,0,0.891,0,0.039,0.07
700,900,600,700,160,47,1,0.325,0,0.526,0.149
700,900,600,700,170,47,0,0.993,0,0.005,0.002
700,900,600,700,170,47,1,0.758,0,0.227,0.015
700,900,600,800,130,47,0,0,0.02,0.976,0.004
700,900,600,800,130,47,1,0,0.283,0.716,0.001
700,900,600,800,140,47,0,0.012,0,0.915,0.073
700,900,600,800,140,47,1,0,0.024,0.962,0.014
700,900,600,800,150,47,0,0.268,0,0.489,0.243
700,900,600,800,150,47,1,0.027,0.005,0.88,0.088
700,900,600,800,160,47,0,0.832,0,0.117,0.051
700,900,600,800,160,47,1,0.285,0,0.617,0.098
700,900,600,800,170,47,0,0.988,0,0.012,0
700,900,600,800,170,47,1,0.719,0,0.264,0.017
700,900,600,900,130,47,0,0,0.011,0.988,0.001
700,900,600,900,130,47,1,0,0.267,0.733,0
700,900,600,900,140,47,0,0.003,0.001,0.954,0.042
700,900,600,900,140,47,1,0.001,0.023,0.972,0.004
700,900,600,900,150,47,0,0.185,0,0.637,0.178
700,900,600,900,150,47,1,0.013,0,0.921,0.066
700,900,600,900,160,47,0,0.772,0,0.172,0.056
700,900,600,900,160,47,1,0.243,0,0.648,0.109
700,900,600,900,170,47,0,0.98,0,0.02,0
700,900,600,900,170,47,1,0.65,0,0.327,0.023
700,900,600,1000,130,47,0,0,0.012,0.987,0.001
700,900,600,1000,130,47,1,0,0.266,0.734,0
700,900,600,1000,140,47,0,0.001,0,0.976,0.023
700,900,600,1000,140,47,1,0,0.027,0.972,0.001
700,900,600,1000,150,47,0,0.14,0,0.718,0.142
700,900,600,1000,150,47,1,0.01,0.002,0.94,0.048
700,900,600,1000,160,47,0,0.661,0,0.266,0.073
700,900,600,1000,160,47,1,0.211,0,0.67,0.119
700,900,600,1000,170,47,0,0.954,0,0.044,0.002
700,900,600,1000,170,47,1,0.641,0,0.317,0.042
700,900,700,800,130,47,0,0,0.007,0.985,0.008
700,900,700,800,130,47,1,0,0.193,0.806,0.001
700,900,700,800,140,47,0,0.004,0,0.812,0.184
700,900,700,800,140,47,1,0,0.01,0.973,0.017
700,900,700,800,150,47,0,0.228,0,0.348,0.424
700,900,700,800,150,47,1,0.018,0,0.846,0.136
700,900,700,800,160,47,0,0.836,0,0.064,0.1
700,900,700,800,160,47,1,0.281,0,0.523,0.196
700,900,700,800,170,47,0,0.993,0,0.005,0.002
700,900,700,800,170,47,1,0.754,0,0.222,0.024
700,900,700,900,130,47,0,0,0.004,0.994,0.002
700,900,700,900,130,47,1,0,0.187,0.813,0
700,900,700,900,140,47,0,0.006,0,0.935,0.059
700,900,700,900,140,47,1,0,0.013,0.983,0.004
700,900,700,900,150,47,0,0.201,0,0.529,0.27
700,900,700,900,150,47,1,0.011,0.001,0.903,0.085
700,900,700,900,160,47,0,0.81,0,0.115,0.075
700,900,700,900,160,47,1,0.235,0,0.609,0.156
700,900,700,900,170,47,0,0.979,0,0.02,0.001
700,900,700,900,170,47,1,0.719,0,0.258,0.023
700,900,700,1000,130,47,0,0,0.012,0.987,0.001
700,900,700,1000,130,47,1,0,0.193,0.807,0
700,900,700,1000,140,47,0,0.002,0,0.964,0.034
700,900,700,1000,140,47,1,0,0.009,0.987,0.004
700,900,700,1000,150,47,0,0.133,0,0.653,0.214
700,900,700,1000,150,47,1,0.012,0.001,0.935,0.052
700,900,700,1000,160,47,0,0.703,0,0.222,0.075
700,900,700,1000,160,47,1,0.181,0,0.674,0.145
700,900,700,1000,170,47,0,0.958,0,0.038,0.004
700,900,700,1000,170,47,1,0.615,0,0.355,0.03
700,900,800,900,130,47,0,0,0.009,0.988,0.003
700,900,800,900,130,47,1,0,0.17,0.83,0
700,900,800,900,140,47,0,0.007,0,0.853,0.14
700,900,800,900,140,47,1,0,0.005,0.981,0.014
700,900,800,900,150,47,0,0.161,0,0.44,0.399
700,900,800,900,150,47,1,0.009,0,0.849,0.142
700,900,800,900,160,47,0,0.768,0,0.071,0.161
700,900,800,900,160,47,1,0.238,0,0.501,0.261
700,900,800,900,170,47,0,0.983,0,0.011,0.006
700,900,800,900,170,47,1,0.742,0,0.223,0.035
700,900,800,1000,130,47,0,0,0.005,0.993,0.002
700,900,800,1000,130,47,1,0,0.16,0.84,0
700,900,800,1000,140,47,0,0.001,0,0.938,0.061
700,900,800,1000,140,47,1,0,0.01,0.985,0.005
700,900,800,1000,150,47,0,0.132,0,0.592,0.276
700,900,800,1000,150,47,1,0.007,0,0.915,0.078
700,900,800,1000,160,47,0,0.711,0,0.177,0.112
700,900,800,1000,160,47,1,0.193,0,0.62,0.187
700,900,800,1000,170,47,0,0.967,0,0.03,0.003
700,900,800,1000,170,47,1,0.683,0,0.28,0.037
700,900,900,1000,130,47,0,0,0.003,0.995,0.002
700,900,900,1000,130,47,1,0,0.144,0.856,0
700,900,900,1000,140,47,0,0,0,0.926,0.074
700,900,900,1000,140,47,1,0,0.011,0.982,0.007
700,900,900,1000,150,47,0,0.099,0,0.523,0.378
700,900,900,1000,150,47,1,0.006,0.001,0.875,0.118
700,900,900,1000,160,47,0,0.667,0,0.168,0.165
700,900,900,1000,160,47,1,0.16,0,0.575,0.265
700,900,900,1000,170,47,0,0.971,0,0.022,0.007
700,900,900,1000,170,47,1,0.666,0,0.237,0.097
700,1000,200,300,130,47,0,0,0.446,0.536,0.018
700,1000,200,300,130,47,1,0,0.957,0.042,0.001
700,1000,200,300,140,47,0,0.099,0.112,0.653,0.136
700,1000,200,300,140,47,1,0,0.859,0.131,0.01
700,1000,200,300,150,47,0,0.596,0.023,0.238,0.143
700,1000,200,300,150,47,1,0.041,0.745,0.15,0.064
700,1000,200,300,160,47,0,0.965,0.002,0.025,0.008
700,1000,200,300,160,47,1,0.327,0.547,0.103,0.023
700,1000,200,300,170,47,0,1,0,0,0
700,1000,200,300,170,47,1,0.617,0.352,0.03,0.001
700,1000,200,400,130,47,0,0.002,0.366,0.628,0.004
700,1000,200,400,130,47,1,0,0.915,0.085,0
700,1000,200,400,140,47,0,0.067,0.082,0.805,0.046
700,1000,200,400,140,47,1,0.002,0.738,0.255,0.005
700,1000,200,400,150,47,0,0.502,0.012,0.403,0.083
700,1000,200,400,150,47,1,0.065,0.576,0.317,0.042
700,1000,200,400,160,47,0,0.919,0.001,0.068,0.012
700,1000,200,400,160,47,1,0.269,0.485,0.233,0.013
700,1000,200,400,170,47,0,0.997,0,0.003,0
700,1000,200,400,170,47,1,0.617,0.303,0.08,0
700,1000,200,500,130,47,0,0,0.278,0.721,0.001
700,1000,200,500,130,47,1,0,0.907,0.093,0
700,1000,200,500,140,47,0,0.031,0.075,0.863,0.031
700,1000,200,500,140,47,1,0.001,0.656,0.342,0.001
700,1000,200,500,150,47,0,0.393,0.008,0.561,0.038
700,1000,200,500,150,47,1,0.038,0.389,0.563,0.01
700,1000,200,500,160,47,0,0.895,0.001,0.098,0.006
700,1000,200,500,160,47,1,0.259,0.249,0.48,0.012
700,1000,200,500,170,47,0,0.994,0,0.006,0
700,1000,200,500,170,47,1,0.637,0.169,0.194,0
700,1000,200,600,130,47,0,0.001,0.235,0.764,0
700,1000,200,600,130,47,1,0,0.894,0.106,0
700,1000,200,600,140,47,0,0.023,0.062,0.899,0.016
700,1000,200,600,140,47,1,0,0.61,0.389,0.001
700,1000,200,600,150,47,0,0.323,0.005,0.64,0.032
700,1000,200,600,150,47,1,0.023,0.293,0.678,0.006
700,1000,200,600,160,47,0,0.819,0,0.176,0.005
700,1000,200,600,160,47,1,0.176,0.167,0.645,0.012
700,1000,200,600,170,47,0,0.975,0,0.025,0
700,1000,200,600,170,47,1,0.597,0.092,0.311,0
700,1000,200,700,130,47,0,0,0.225,0.773,0.002
700,1000,200,700,130,47,1,0,0.87,0.13,0
700,1000,200,700,140,47,0,0.016,0.04,0.933,0.011
700,1000,200,700,140,47,1,0.001,0.566,0.433,0
700,1000,200,700,150,47,0,0.263,0.004,0.718,0.015
700,1000,200,700,150,47,1,0.015,0.268,0.712,0.005
700,1000,200,700,160,47,0,0.747,0,0.246,0.007
700,1000,200,700,160,47,1,0.158,0.084,0.75,0.008
700,1000,200,700,170,47,0,0.962,0,0.038,0
700,1000,200,700,170,47,1,0.513,0.057,0.43,0
700,1000,200,800,130,47,0,0,0.215,0.785,0
700,1000,200,800,130,47,1,0,0.889,0.111,0
700,1000,200,800,140,47,0,0.013,0.034,0.944,0.009
700,1000,200,800,140,47,1,0,0.57,0.43,0
700,1000,200,800,150,47,0,0.174,0.005,0.801,0.02
700,1000,200,800,150,47,1,0.009,0.217,0.77,0.004
700,1000,200,800,160,47,0,0.662,0,0.332,0.006
700,1000,200,800,160,47,1,0.138,0.066,0.783,0.013
700,1000,200,800,170,47,0,0.95,0,0.05,0
700,1000,200,800,170,47,1,0.529,0.008,0.462,0.001
700,1000,200,900,130,47,0,0,0.182,0.818,0
700,1000,200,900,130,47,1,0,0.878,0.122,0
700,1000,200,900,140,47,0,0.008,0.028,0.959,0.005
700,1000,200,900,140,47,1,0,0.565,0.435,0
700,1000,200,900,150,47,0,0.121,0.001,0.857,0.021
700,1000,200,900,150,47,1,0.004,0.244,0.742,0.01
700,1000,200,900,160,47,0,0.538,0.001,0.452,0.009
700,1000,200,900,160,47,1,0.129,0.059,0.795,0.017
700,1000,200,900,170,47,0,0.885,0,0.115,0
700,1000,200,900,170,47,1,0.514,0.012,0.468,0.006
700,1000,200,1000,130,47,0,0,0.197,0.803,0
700,1000,200,1000,130,47,1,0,0.9,0.1,0
700,1000,200,1000,140,47,0,0.004,0.026,0.969,0.001
700,1000,200,1000,140,47,1,0,0.582,0.418,0
700,1000,200,1000,150,47,0,0.085,0.002,0.903,0.01
700,1000,200,1000,150,47,1,0.002,0.225,0.77,0.003
700,1000,200,1000,160,47,0,0.4,0.001,0.587,0.012
700,1000,200,1000,160,47,1,0.098,0.05,0.834,0.018
700,1000,200,1000,170,47,0,0.79,0,0.21,0
700,1000,200,1000,170,47,1,0.452,0.003,0.54,0.005
700,1000,300,400,130,47,0,0.001,0.21,0.778,0.011
700,1000,300,400,130,47,1,0,0.879,0.121,0
700,1000,300,400,140,47,0,0.047,0.033,0.754,0.166
700,1000,300,400,140,47,1,0.001,0.725,0.256,0.018
700,1000,300,400,150,47,0,0.515,0.002,0.276,0.207
700,1000,300,400,150,47,1,0.039,0.582,0.288,0.091
700,1000,300,400,160,47,0,0.955,0,0.031,0.014
700,1000,300,400,160,47,1,0.343,0.418,0.198,0.041
700,1000,300,400,170,47,0,0.999,0,0.001,0
700,1000,300,400,170,47,1,0.661,0.242,0.093,0.004
700,1000,300,500,130,47,0,0,0.154,0.845,0.001
700,1000,300,500,130,47,1,0,0.784,0.216,0
700,1000,300,500,140,47,0,0.034,0.012,0.893,0.061
700,1000,300,500,140,47,1,0,0.5,0.497,0.003
700,1000,300,500,150,47,0,0.422,0.001,0.474,0.103
700,1000,300,500,150,47,1,0.041,0.364,0.556,0.039
700,1000,300,500,160,47,0,0.897,0,0.093,0.01
700,1000,300,500,160,47,1,0.281,0.24,0.447,0.032
700,1000,300,500,170,47,0,0.991,0,0.008,0.001
700,1000,300,500,170,47,1,0.663,0.168,0.169,0
700,1000,300,600,130,47,0,0,0.112,0.885,0.003
700,1000,300,600,130,47,1,0,0.71,0.29,0
700,1000,300,600,140,47,0,0.025,0.011,0.944,0.02
700,1000,300,600,140,47,1,0.001,0.368,0.63,0.001
700,1000,300,600,150,47,0,0.331,0.002,0.617,0.05
700,1000,300,600,150,47,1,0.031,0.151,0.795,0.023
700,1000,300,600,160,47,0,0.834,0,0.159,0.007
700,1000,300,600,160,47,1,0.223,0.139,0.615,0.023
700,1000,300,600,170,47,0,0.99,0,0.01,0
700,1000,300,600,170,47,1,0.596,0.107,0.296,0.001
700,1000,300,700,130,47,0,0.001,0.117,0.882,0
700,1000,300,700,130,47,1,0,0.7,0.3,0
700,1000,300,700,140,47,0,0.022,0.013,0.948,0.017
700,1000,300,700,140,47,1,0.001,0.3,0.698,0.001
700,1000,300,700,150,47,0,0.256,0.002,0.693,0.049
700,1000,300,700,150,47,1,0.011,0.091,0.891,0.007
700,1000,300,700,160,47,0,0.788,0,0.204,0.008
700,1000,300,700,160,47,1,0.165,0.056,0.774,0.005
700,1000,300,700,170,47,0,0.976,0,0.023,0.001
700,1000,300,700,170,47,1,0.536,0.039,0.424,0.001
700,1000,300,800,130,47,0,0,0.092,0.908,0
700,1000,300,800,130,47,1,0,0.708,0.292,0
700,1000,300,800,140,47,0,0.012,0.011,0.964,0.013
700,1000,300,800,140,47,1,0,0.302,0.698,0
700,1000,300,800,150,47,0,0.202,0,0.765,0.033
700,1000,300,800,150,47,1,0.012,0.089,0.892,0.007
700,1000,300,800,160,47,0,0.677,0,0.314,0.009
700,1000,300,800,160,47,1,0.171,0.017,0.802,0.01
700,1000,300,800,170,47,0,0.95,0,0.049,0.001
700,1000,300,800,170,47,1,0.551,0.016,0.429,0.004
700,1000,300,900,130,47,0,0,0.086,0.914,0
700,1000,300,900,130,47,1,0,0.691,0.309,0
700,1000,300,900,140,47,0,0.007,0.005,0.982,0.006
700,1000,300,900,140,47,1,0,0.278,0.722,0
700,1000,300,900,150,47,0,0.107,0.001,0.855,0.037
700,1000,300,900,150,47,1,0.01,0.095,0.891,0.004
700,1000,300,900,160,47,0,0.568,0,0.421,0.011
700,1000,300,900,160,47,1,0.156,0.019,0.815,0.01
700,1000,300,900,170,47,0,0.897,0,0.103,0
700,1000,300,900,170,47,1,0.491,0.001,0.506,0.002
700,1000,300,1000,130,47,0,0,0.081,0.918,0.001
700,1000,300,1000,130,47,1,0,0.691,0.309,0
700,1000,300,1000,140,47,0,0.003,0.005,0.99,0.002
700,1000,300,1000,140,47,1,0,0.272,0.728,0
700,1000,300,1000,150,47,0,0.094,0,0.888,0.018
700,1000,300,1000,150,47,1,0.003,0.091,0.906,0
700,1000,300,1000,160,47,0,0.461,0,0.523,0.016
700,1000,300,1000,160,47,1,0.108,0.013,0.86,0.019
700,1000,300,1000,170,47,0,0.83,0,0.17,0
700,1000,300,1000,170,47,1,0.467,0.001,0.527,0.005
700,1000,400,500,130,47,0,0,0.086,0.907,0.007
700,1000,400,500,130,47,1,0,0.727,0.273,0
700,1000,400,500,140,47,0,0.028,0.004,0.823,0.145
700,1000,400,500,140,47,1,0.001,0.41,0.579,0.01
700,1000,400,500,150,47,0,0.401,0,0.334,0.265
700,1000,400,500,150,47,1,0.039,0.228,0.657,0.076
700,1000,400,500,160,47,0,0.925,0,0.044,0.031
700,1000,400,500,160,47,1,0.335,0.141,0.444,0.08
700,1000,400,500,170,47,0,0.999,0,0.001,0
700,1000,400,500,170,47,1,0.734,0.066,0.194,0.006
700,1000,400,600,130,47,0,0,0.055,0.943,0.002
700,1000,400,600,130,47,1,0,0.623,0.377,0
700,1000,400,600,140,47,0,0.025,0.005,0.923,0.047
700,1000,400,600,140,47,1,0,0.311,0.682,0.007
700,1000,400,600,150,47,0,0.333,0,0.521,0.146
700,1000,400,600,150,47,1,0.029,0.132,0.791,0.048
700,1000,400,600,160,47,0,0.862,0,0.118,0.02
700,1000,400,600,160,47,1,0.273,0.084,0.613,0.03
700,1000,400,600,170,47,0,0.993,0,0.007,0
700,1000,400,600,170,47,1,0.698,0.037,0.263,0.002
700,1000,400,700,130,47,0,0,0.074,0.925,0.001
700,1000,400,700,130,47,1,0,0.581,0.419,0
700,1000,400,700,140,47,0,0.017,0.001,0.961,0.021
700,1000,400,700,140,47,1,0,0.207,0.792,0.001
700,1000,400,700,150,47,0,0.27,0,0.661,0.069
700,1000,400,700,150,47,1,0.02,0.068,0.891,0.021
700,1000,400,700,160,47,0,0.778,0,0.208,0.014
700,1000,400,700,160,47,1,0.223,0.032,0.725,0.02
700,1000,400,700,170,47,0,0.977,0,0.023,0
700,1000,400,700,170,47,1,0.571,0.032,0.395,0.002
700,1000,400,800,130,47,0,0,0.061,0.939,0
700,1000,400,800,130,47,1,0,0.575,0.425,0
700,1000,400,800,140,47,0,0.006,0.005,0.975,0.014
700,1000,400,800,140,47,1,0,0.183,0.817,0
700,1000,400,800,150,47,0,0.209,0,0.743,0.048
700,1000,400,800,150,47,1,0.008,0.043,0.943,0.006
700,1000,400,800,160,47,0,0.686,0,0.301,0.013
700,1000,400,800,160,47,1,0.149,0.01,0.821,0.02
700,1000,400,800,170,47,0,0.964,0,0.036,0
700,1000,400,800,170,47,1,0.566,0.003,0.43,0.001
700,1000,400,900,130,47,0,0,0.056,0.944,0
700,1000,400,900,130,47,1,0,0.553,0.447,0
700,1000,400,900,140,47,0,0.005,0.005,0.978,0.012
700,1000,400,900,140,47,1,0,0.213,0.787,0
700,1000,400,900,150,47,0,0.124,0,0.847,0.029
700,1000,400,900,150,47,1,0.005,0.051,0.94,0.004
700,1000,400,900,160,47,0,0.622,0,0.364,0.014
700,1000,400,900,160,47,1,0.164,0.004,0.82,0.012
700,1000,400,900,170,47,0,0.907,0,0.093,0
700,1000,400,900,170,47,1,0.536,0,0.462,0.002
700,1000,400,1000,130,47,0,0,0.062,0.938,0
700,1000,400,1000,130,47,1,0,0.584,0.416,0
700,1000,400,1000,140,47,0,0.002,0.004,0.988,0.006
700,1000,400,1000,140,47,1,0,0.185,0.815,0
700,1000,400,1000,150,47,0,0.099,0,0.871,0.03
700,1000,400,1000,150,47,1,0.005,0.035,0.959,0.001
700,1000,400,1000,160,47,0,0.476,0,0.507,0.017
700,1000,400,1000,160,47,1,0.101,0.002,0.881,0.016
700,1000,400,1000,170,47,0,0.846,0,0.154,0
700,1000,400,1000,170,47,1,0.45,0,0.544,0.006
700,1000,500,600,130,47,0,0.001,0.039,0.948,0.012
700,1000,500,600,130,47,1,0,0.493,0.507,0
700,1000,500,600,140,47,0,0.014,0.003,0.855,0.128
700,1000,500,600,140,47,1,0.001,0.149,0.835,0.015
700,1000,500,600,150,47,0,0.314,0,0.368,0.318
700,1000,500,600,150,47,1,0.037,0.025,0.839,0.099
700,1000,500,600,160,47,0,0.868,0,0.071,0.061
700,1000,500,600,160,47,1,0.322,0.006,0.556,0.116
700,1000,500,600,170,47,0,0.997,0,0.003,0
