iteration,hatchSuccess,hatchDays,neglect,maxNeglect,endEnergy_M,meanEnergy_M,varEnergy_M,endEnergy_F,meanEnergy_F,varEnergy_F,meanIncubation_M,varIncubation_M,numIncubation_M,meanForaging_M,varForaging_M,numForaging_M,meanIncubation_F,varIncubation_F,numIncubation_F,meanForaging_F,varForaging_F,numForaging_F,incubationMetabolism,foragingMetabolism,minEnergyThreshold,maxEnergyThreshold
23066,0,31,10,10,70.9473,59.8965,579.16,34.1675,55.9463,919.796,2.25,4.6875,4,5.25,54.1875,4,2.4,7.84,5,2.25,4.6875,4,10,17,15,80
23067,0,31,11,11,80.9328,68.3739,342.431,26.8307,46.7689,1259.55,1.75,1.6875,4,5.5,60.75,4,2.4,7.84,5,1.75,1.6875,4,10,18,15,80
23068,0,31,12,10,73.579,47.6554,574.603,-4.03401,46.2915,1320.89,4,9,2,2,0,1,3.66667,9.55556,3,5,16,2,10,19,15,80
23069,0,31,12,7,15.4285,59.595,660.579,-1.12896,25.348,1296.06,3,8,3,8,49,2,3.33333,10.8889,3,1,0,2,10,20,15,80
23070,0,31,20,20,30.9216,31.8083,851.338,10.416,49.4146,424.165,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,21,15,80
23071,0,31,19,19,-18.3358,39.8071,916.19,-23.3414,20.8335,1538.12,1,0,2,1,0,1,3.33333,10.8889,3,1,0,2,10,22,15,80
23072,0,31,22,22,22.3591,57.6426,399.49,-34.5839,8.11184,1463.9,1,0,1,nan,nan,0,4,9,2,1,0,1,10,23,15,80
23073,0,31,21,21,-16.1529,37.1408,1032.47,-92.8018,-11.0138,3494.34,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,24,15,80
23074,0,31,22,22,-40.8941,19.2999,1511.36,-63.9068,1.13626,2282.12,1,0,1,nan,nan,0,4,9,2,1,0,1,10,25,15,80
23075,1,31,0,0,218.489,158.428,1251.71,226.885,159.548,1300.8,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
23076,1,31,0,0,237.652,169.002,1494.76,233.821,165.551,1824.73,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
23077,1,31,0,0,185.798,138.791,681.98,176.729,135.494,553.024,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
23078,1,31,0,0,180.433,146.852,458.063,209.318,151.948,1450.64,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
23079,1,31,0,0,163.149,134.365,417.804,162.957,129.551,369.728,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
23080,1,31,0,0,135.27,125.964,130.937,131.484,95.8465,212.636,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
23081,1,31,0,0,163.399,137.926,347.532,152.96,126.572,255.025,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
23082,1,31,0,0,157.306,136.914,370.767,159.222,125.121,350.58,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
23083,1,31,0,0,141.025,128.094,200.812,173.524,138.11,600.804,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
23084,1,31,0,0,77.9859,98.6355,128.351,85.814,83.8638,46.737,1.14286,0.122449,14,1,0,14,1,0,15,1.14286,0.122449,14,10,10,15,80
23085,1,31,0,0,83.3517,97.9222,74.9844,96.0931,92.1015,40.132,1,0,15,1,0,15,1,0,16,1,0,15,10,11,15,80
23086,1,31,0,0,30.2018,78.2865,386.827,63.613,76.1623,188.53,1.71429,0.77551,7,1.71429,0.77551,7,1.625,0.734375,8,1.71429,0.77551,7,10,12,15,80
23087,1,31,0,0,76.446,81.4174,190.469,49.1622,81.0986,330.811,1.33333,0.444444,9,1.77778,1.7284,9,1.7,1.61,10,1.33333,0.444444,9,10,13,15,80
23088,1,31,0,0,56.4003,73.8224,465.854,31.849,75.4084,245.582,1.75,1.6875,8,1.42857,0.530612,7,1.375,0.484375,8,1.75,1.6875,8,10,14,15,80
23089,1,31,4,4,43.8191,71.8446,842.254,87.405,70.5383,271.049,2.14286,4.40816,7,1.66667,2.22222,6,1.57143,1.95918,7,2.71429,11.9184,7,10,15,15,80
23090,1,31,4,4,79.235,63.3635,532.478,19.6169,65.8465,350.956,3,6,4,4.5,20.25,4,3,7.6,5,4,17,4,10,16,15,80
23091,0,31,8,8,42.0618,58.5508,591.451,24.7133,43.5353,1017.22,4.5,12.25,2,8,49,2,3,8,3,4.5,12.25,2,10,17,15,80
23092,0,31,12,10,60.0335,51.056,636.742,43.0853,56.0684,702.837,3,8,3,1,0,2,2.5,6.75,4,3.66667,14.2222,3,10,18,15,80
23093,0,31,11,10,6.34856,33.7122,1228.77,14.8189,51.5581,991.314,3.33333,10.8889,3,1,0,2,2.5,6.75,4,3.66667,14.2222,3,10,19,15,80
23094,0,31,11,11,45.2699,41.5077,915.708,21.6009,67.923,238.904,3,8,3,1.5,0.25,2,2.75,6.1875,4,6.66667,64.2222,3,10,20,15,80
23095,0,31,17,17,58.4602,68.7981,160.39,-9.46119,38.9891,1171.97,2,1,2,1,0,1,3.33333,10.8889,3,2,1,2,10,21,15,80
23096,0,31,20,20,56.6234,64.9996,208.687,21.1192,33.8438,781.421,1,0,2,1,0,1,3,8,3,1,0,2,10,22,15,80
23097,0,31,22,22,-20.4554,15.0137,1251.82,27.714,50.4023,314.821,8,0,1,nan,nan,0,1,0,1,nan,nan,0,10,23,15,80
23098,0,31,20,20,-64.9776,0.606644,2932.4,-25.3408,33.0911,1150.35,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,24,15,80
23099,0,31,21,21,-89.6919,-2.9753,3079.5,-119.51,-14.4573,4560.27,4,9,2,1,0,1,1,0,2,1,0,1,10,25,15,80
23100,1,31,0,0,256.712,180.366,2561.92,225.109,150.975,1194.42,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
23101,1,31,0,0,192.192,153.227,530.585,211.142,149.295,924.489,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
23102,1,31,0,0,220.881,164.615,1339.95,183.516,142.952,791.977,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
23103,1,31,0,0,201.406,158.22,801.156,196.312,135.283,1002.93,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
23104,1,31,0,0,165.419,146.799,351.915,170.948,129.517,533.901,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
23105,1,31,0,0,163.288,136.74,569.883,147.372,120.574,292.343,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
23106,1,31,0,0,175.883,131.69,560.649,167.882,131.877,627.445,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
23107,1,31,0,0,149.454,137.606,219.461,123.231,106.808,65.3596,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
23108,1,31,0,0,101.618,110.702,68.1589,118.201,96.3708,88.5728,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
23109,1,31,0,0,105.112,110.616,37.8394,109.92,100.326,40.8487,1,0,15,1,0,15,1,0,16,1,0,15,10,10,15,80
23110,1,31,0,0,82.7035,95.5554,179.112,76.1195,87.8673,57.7287,1.14286,0.265306,14,1.07692,0.0710059,13,1.07143,0.0663265,14,1.14286,0.265306,14,10,11,15,80
23111,1,31,0,0,72.8409,74.1502,219.799,66.9415,77.6724,94.3902,1.875,1.85938,8,1.875,1.10938,8,1.77778,1.06173,9,1.875,1.85938,8,10,12,15,80
23112,1,31,0,0,73.4135,84.5245,85.1693,86.5568,98.2307,91.0381,1,0,14,1.15385,0.130178,13,1.14286,0.122449,14,1,0,14,10,13,15,80
23113,1,31,0,0,82.3772,80.0236,160.653,54.4674,81.6597,153.402,1.44444,0.469136,9,1.77778,0.839506,9,1.7,0.81,10,1.44444,0.469136,9,10,14,15,80
23114,1,31,4,4,41.3077,62.6483,442.387,86.3228,68.1144,255.903,3,5.2,5,3.5,6.75,4,2.2,2.56,5,3.8,14.16,5,10,15,15,80
23115,1,31,3,3,55.5876,70.9507,371.102,27.0795,64.3889,604.448,2,3.33333,6,1.6,1.44,5,2.28571,4.77551,7,2,3.33333,6,10,16,15,80
23116,0,31,8,8,25.4321,52.22,837.974,63.2858,56.1215,623.263,3,6,4,3.33333,10.8889,3,2.75,9.1875,4,1.66667,0.888889,3,10,17,15,80
23117,0,31,14,11,15.5282,57.9703,455.319,44.4822,35.0508,674.208,4,9,2,19,0,1,4.5,12.25,2,1,0,1,10,18,15,80
23118,0,31,17,17,44.0499,50.8367,805.245,51.0866,67.8335,205.924,2.5,6.75,4,1,0,3,1,0,4,1,0,3,10,19,15,80
23119,0,31,11,8,30.1077,36.8213,1209.34,-0.666416,58.8679,597.681,3.33333,10.8889,3,1,0,2,2.5,6.75,4,6,50,3,10,20,15,80
23120,0,31,18,18,-30.4702,20.8555,2034,41.6319,57.2741,276.031,5.5,6.25,2,1,0,1,1,0,2,3,0,1,10,21,15,80
23121,0,31,20,20,-36.1931,6.74046,2303.09,7.20454,41.0204,630.458,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,22,15,80
23122,0,31,20,20,-50.27,18.235,1707.17,8.14993,37.5497,605.717,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,23,15,80
23123,0,31,20,20,-64.5164,5.31588,2559.26,-42.7807,19.7914,1956.46,4.5,6.25,2,1,0,1,1,0,2,2,0,1,10,24,15,80
23124,0,31,20,20,-61.4037,12.2079,2207.8,-96.1294,-6.24363,3474.89,1,0,1,nan,nan,0,5,16,2,1,0,1,10,25,15,80
23125,1,31,0,0,237.653,173.165,1871.07,272.59,182.689,2886.23,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
23126,1,31,0,0,248.958,187.485,1671.22,194.648,147.173,804.965,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
23127,1,31,0,0,195.969,156.956,813.77,193.886,134.479,927.516,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
23128,1,31,0,0,185.813,141.077,504.01,162.366,132.801,404.781,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
23129,1,31,0,0,134.154,123.347,157.453,197.689,133.263,1022.02,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
23130,1,31,0,0,176.245,142.306,700.691,191.679,139.594,765.939,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
23131,1,31,0,0,134.857,116.041,182.308,133.863,104.931,129.596,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
23132,1,31,0,0,153.062,128.97,352.808,120.828,101.375,71.215,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
23133,1,31,0,0,105.914,108.725,47.6258,104.401,93.3606,45.1912,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
23134,1,31,0,0,120.49,117.137,102.498,95.6976,89.1423,95.7697,1.06667,0.0622222,15,1,0,14,1,0,15,1.06667,0.0622222,15,10,10,15,80
23135,1,31,0,0,50.2402,83.8853,336.466,77.3048,75.8014,227.945,1.77778,1.7284,9,1.75,1.9375,8,1.66667,1.77778,9,1.77778,1.7284,9,10,11,15,80
23136,1,31,0,0,54.1045,81.7422,145.918,74.9261,81.7372,83.6492,1.36364,0.413223,11,1.3,0.21,10,1.27273,0.198347,11,1.36364,0.413223,11,10,12,15,80
23137,1,31,0,0,59.5248,81.1821,451.092,47.8759,77.4455,176.3,1.66667,1.77778,9,1.25,0.4375,8,1.22222,0.395062,9,1.66667,1.77778,9,10,13,15,80
23138,1,31,0,0,72.5263,82.3994,288.68,35.8371,77.5363,250.823,1.44444,0.91358,9,1.88889,2.54321,9,1.8,2.36,10,1.44444,0.91358,9,10,14,15,80
23139,1,31,3,2,79.6808,59.9331,741.607,15.0506,67.5873,747.368,2.75,9.1875,4,4.25,16.6875,4,3,7.6,5,3.25,15.1875,4,10,15,15,80
23140,1,31,5,5,61.7843,66.0517,753.705,30.4838,57.3655,782.399,2.75,9.1875,4,4,27,4,2.4,7.84,5,2.75,9.1875,4,10,16,15,80
23141,1,31,4,4,42.9885,57.1145,896.346,43.9196,67.0042,245.037,3.5,8.25,4,2.33333,3.55556,3,2,3,4,4.5,20.25,4,10,17,15,80
23142,0,31,12,11,49.2208,43.7568,885.359,47.3766,56.0936,519.177,5,16,2,1,0,1,3,8,3,5.5,20.25,2,10,18,15,80
23143,0,31,19,19,46.1903,46.8499,621.525,59.4056,66.9741,132.434,3,8,3,1,0,2,1,0,3,1,0,2,10,19,15,80
23144,0,31,20,20,20.1411,28.8435,1007.91,75.2997,66.5888,102.07,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,20,15,80
23145,0,31,20,20,62.7178,67.7783,174.342,-26.9458,19.0095,1547.59,1,0,2,1,0,1,3,8,3,1,0,2,10,21,15,80
23146,0,31,20,20,-31.4851,-4.33633,2957.64,51.475,60.3204,180.194,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,22,15,80
23147,0,31,21,21,32.9847,57.7495,284.214,-69.1903,-6.02645,2639.56,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,23,15,80
23148,0,31,22,22,-83.0019,4.29624,2190.17,-67.2887,15.1702,2010.21,8,0,1,nan,nan,0,1,0,1,nan,nan,0,10,24,15,80
23149,0,31,21,21,-25.4379,37.46,1189.75,-55.2185,9.34949,1990.18,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,25,15,80
23150,1,31,0,0,237.234,176.741,1949.9,221.347,155.243,1289.83,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
23151,1,31,0,0,256.445,195.627,1950.14,204.315,146.062,1012.22,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
23152,1,31,0,0,204.412,157.43,1104.88,215.353,154.986,1334.85,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
23153,1,31,0,0,210.11,168.81,929.265,203.989,145.99,1040.45,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
23154,1,31,0,0,182.402,147.174,656.42,151.623,117.36,264.079,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
23155,1,31,0,0,175.416,139.753,570.265,136.546,118.193,194.91,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
23156,1,31,0,0,117.273,105.15,109.926,112.045,95.6758,55.7544,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
23157,1,31,0,0,126.979,111.43,70.7783,125.581,106.259,104.309,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
23158,1,31,0,0,108.869,102.959,69.2501,112.553,103.011,64.6682,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
23159,1,31,0,0,81.3018,88.6491,104.178,80.5826,96.8532,78.7495,1,0,15,1.07143,0.0663265,14,1.06667,0.0622222,15,1,0,15,10,10,15,80
23160,1,31,0,0,56.7852,81.9108,252.583,77.048,83.2648,92.8495,1.45455,0.975207,11,1.2,0.36,10,1.18182,0.330579,11,1.45455,0.975207,11,10,11,15,80
23161,1,31,0,0,71.9632,83.62,188.862,66.3563,77.7213,155.332,1.75,0.9375,8,1.75,1.1875,8,1.66667,1.11111,9,1.75,0.9375,8,10,12,15,80
23162,1,31,0,0,78.3975,88.9868,151.862,51.6889,82.4949,178.601,1.27273,0.380165,11,1.45455,0.975207,11,1.41667,0.909722,12,1.27273,0.380165,11,10,13,15,80
23163,1,31,0,0,50.7175,83.0276,350.454,52.839,84.0062,160.901,1.27273,0.743802,11,1.2,0.16,10,1.18182,0.14876,11,1.27273,0.743802,11,10,14,15,80
23164,0,31,8,8,64.8682,64.9881,311.962,59.3461,61.0605,526.887,2.66667,5.55556,3,6.33333,38.2222,3,3,6,4,5.33333,10.8889,3,10,15,15,80
23165,1,31,4,2,32.4997,64.7591,545.927,56.3259,55.9836,594.92,3.2,7.36,5,3,12,4,2.2,5.76,5,2.25,4.6875,4,10,16,15,80
23166,0,31,8,8,51.3073,50.1898,924.25,22.0149,55.7484,584.307,3.66667,6.22222,3,2,1,2,3,6,4,3.66667,6.22222,3,10,17,15,80
23167,0,31,12,12,74.4943,51.4383,1230.26,60.3869,73.5538,114.567,2.75,9.1875,4,4.75,35.1875,4,1.6,0.64,5,5.75,67.6875,4,10,18,15,80
23168,0,31,9,6,6.4946,66.3349,646.752,6.2466,35.4096,1226.63,2.75,6.1875,4,5.33333,37.5556,3,2.75,9.1875,4,1.33333,0.222222,3,10,19,15,80
23169,0,31,13,7,-4.84244,55.5768,861.574,16.7371,41.4673,613.568,3,8,3,7,36,2,3,8,3,1,0,2,10,20,15,80
23170,0,31,12,11,12.4212,61.4874,348.758,-4.33091,26.4235,1244.66,3,8,3,10,81,2,3.33333,10.8889,3,1,0,2,10,21,15,80
23171,0,31,21,21,-14.6009,30.0469,884.923,-51.6024,2.52728,2151.63,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,22,15,80
23172,0,31,19,19,12.1442,44.3092,510.386,-43.6005,18.6321,1851.36,1.5,0.25,2,1,0,1,3,8,3,1.5,0.25,2,10,23,15,80
23173,0,31,21,21,-67.4479,3.80405,2290.73,-3.82112,45.5684,731.717,4,9,2,1,0,1,1,0,2,1,0,1,10,24,15,80
23174,0,31,22,22,-89.3668,4.95283,3163.57,-101.357,-15.92,3429.96,1,0,1,nan,nan,0,4,9,2,1,0,1,10,25,15,80
23175,1,31,0,0,227.406,164.88,1466.32,213.707,156.272,1168.28,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
23176,1,31,0,0,217.804,155.195,1387.3,211.158,156.187,1119.81,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
23177,1,31,0,0,180.34,148.195,621.25,187.557,146.298,641.381,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
23178,1,31,0,0,196.066,152.569,886.787,163.251,138.236,433.17,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
23179,1,31,0,0,168.168,131.022,471.988,208.217,153.255,1067.57,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
23180,1,31,0,0,170.725,140.497,359.232,154.878,115.361,370.547,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
23181,1,31,0,0,108.159,102.364,132.116,155.168,113.642,334.037,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
23182,1,31,0,0,134.244,121.061,115.669,118.024,102.493,57.7204,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
23183,1,31,0,0,99.5105,97.2433,70.6378,130.369,113.905,129.784,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
23184,1,31,0,0,103.785,100.754,61.052,92.1099,86.81,58.7394,1.06667,0.0622222,15,1,0,14,1,0,15,1.06667,0.0622222,15,10,10,15,80
23185,1,31,0,0,87.8264,101.25,61.9305,106.051,95.4434,51.5977,1,0,15,1,0,15,1,0,16,1,0,15,10,11,15,80
23186,1,31,0,0,63.4144,87.9598,417.9,28.174,76.7447,233.445,1.4,0.84,10,1,0,9,1,0,10,1.4,0.84,10,10,12,15,80
23187,1,31,0,0,82.9668,78.6666,296.399,30.8766,63.3822,454.557,2.16667,3.13889,6,2.5,4.58333,6,2.28571,4.20408,7,2.16667,3.13889,6,10,13,15,80
23188,1,31,5,5,37.6954,60.2038,634.9,78.9903,63.8479,593.098,2.8,7.36,5,2.75,9.1875,4,2.4,7.84,5,3.8,21.76,5,10,14,15,80
23189,1,31,5,5,59.3977,71.786,326.821,66.792,62.9441,601.837,1.8,2.56,5,3.4,23.04,5,2.16667,6.80556,6,1.8,2.56,5,10,15,15,80
23190,1,31,5,5,53.6238,58.8174,912.255,40.0849,65.451,242.669,3.5,8.25,4,2,2,3,1.75,1.6875,4,4.75,24.1875,4,10,16,15,80
23191,1,31,3,3,33.4845,69.6751,245.532,43.6174,57.7281,841.052,1.6,1.44,5,3.2,15.36,5,2.33333,6.55556,6,1.6,1.44,5,10,17,15,80
23192,0,31,17,17,76.5331,71.2168,243.224,26.4441,40.0586,954.656,1.33333,0.222222,3,1,0,2,2.5,6.75,4,1.33333,0.222222,3,10,18,15,80
23193,0,31,10,9,37.7231,43.4492,974.959,40.4422,58.2864,757.584,2.5,6.75,4,1,0,3,2.2,5.76,5,2.75,9.1875,4,10,19,15,80
23194,0,31,20,20,48.6297,39.3238,767.457,38.4667,52.6856,268.301,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,20,15,80
23195,0,31,21,21,-9.29739,24.4126,1283.98,34.9485,63.4997,206.428,4,9,2,1,0,1,1,0,2,1,0,1,10,21,15,80
23196,0,31,20,20,-42.3022,16.7312,1802.18,-29.1,31.0756,1193.63,4,9,2,2,0,1,1.5,0.25,2,1,0,1,10,22,15,80
23197,0,31,19,19,-21.5748,23.4001,1578.22,-19.7099,35.1176,992.003,5,16,2,1,0,1,1,0,2,1,0,1,10,23,15,80
23198,0,31,20,20,-42.4109,6.53764,2394.13,-80.6775,4.11835,3012.83,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,24,15,80
23199,0,31,22,22,-82.099,-3.49539,2666.7,-86.7329,-7.03095,2573.7,1,0,1,nan,nan,0,4,9,2,1,0,1,10,25,15,80
23200,1,31,0,0,232.709,173.742,1558.89,218.698,145.447,1231.43,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
23201,1,31,0,0,188.477,146.14,713.702,222.62,161.292,1112.4,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
23202,1,31,0,0,172.481,138.264,461.845,208.913,146.772,877.563,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
23203,1,31,0,0,187.347,146.889,768.875,151.148,120.731,334.003,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
23204,1,31,0,0,162.344,142.336,333.797,195.291,133.614,1088.07,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
23205,1,31,0,0,159.355,143.203,424.878,122.656,105.76,123.249,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
23206,1,31,0,0,150.511,135.11,342.566,149.673,123.136,282.427,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
23207,1,31,0,0,164.209,147.531,457.891,116.554,95.8032,109.259,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
23208,1,31,0,0,101.828,111.162,51.3481,100.087,100.135,35.3063,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
23209,1,31,0,0,111.819,107.497,73.8161,74.0692,89.461,104.038,1.06667,0.0622222,15,1,0,14,1,0,15,1.06667,0.0622222,15,10,10,15,80
23210,1,31,0,0,93.5041,93.9349,63.8331,86.7282,93.7216,76.6901,1,0,15,1.07143,0.0663265,14,1.06667,0.0622222,15,1,0,15,10,11,15,80
23211,1,31,0,0,76.7534,90.1736,57.4644,74.4059,85.6214,83.9789,1.07692,0.0710059,13,1.07692,0.0710059,13,1.07143,0.0663265,14,1.07692,0.0710059,13,10,12,15,80
23212,1,31,0,0,82.6029,92.636,128.69,71.8998,92.0295,85.4868,1,0,14,1.07143,0.0663265,14,1.06667,0.0622222,15,1,0,14,10,13,15,80
23213,1,31,3,3,73.2395,59.8212,735.046,26.9781,67.4224,348.329,3,8.5,4,4.5,16.75,4,3.2,8.16,5,3.75,17.6875,4,10,14,15,80
23214,1,31,0,0,44.4328,72.5062,759.373,34.8959,75.7468,190.847,2.28571,3.34694,7,1.33333,0.222222,6,1.28571,0.204082,7,2.28571,3.34694,7,10,15,15,80
23215,1,31,3,2,12.3462,73.1105,635.628,42.3676,55.068,975.864,2.5,4.58333,6,2.8,12.96,5,2.16667,6.80556,6,1.6,0.64,5,10,16,15,80
23216,1,31,6,4,14.9214,60.497,619.13,36.2825,51.5912,688.507,3.25,6.1875,4,4.33333,11.5556,3,3,6,4,2,2,3,10,17,15,80
23217,0,31,8,8,21.3011,70.1107,348.892,71.9618,52.9839,729.945,3.25,6.1875,4,5.66667,43.5556,3,2.5,6.75,4,5.25,33.1875,4,10,18,15,80
23218,0,31,8,8,26.139,51.5288,802.046,4.81328,50.1107,1035.65,2.25,4.6875,4,1.66667,0.888889,3,2.8,7.36,5,2.25,4.6875,4,10,19,15,80
23219,0,31,19,19,48.9774,65.2981,226.485,19.7696,35.9698,824.962,1.5,0.25,2,1,0,1,3,8,3,1.5,0.25,2,10,20,15,80
23220,0,31,12,12,-48.997,13.8067,2172.3,18.5382,51.0687,892.681,3,8,3,1,0,2,2.5,6.75,4,3,8,3,10,21,15,80
23221,0,31,19,19,7.45616,46.8449,635.414,-8.29649,30.1035,1067.18,1.5,0.25,2,1,0,1,3,8,3,1.5,0.25,2,10,22,15,80
23222,0,31,20,20,-28.7972,27.587,1695.03,-1.82642,28.3882,1082.03,1,0,2,1,0,1,3,8,3,1,0,2,10,23,15,80
23223,0,31,20,20,-90.0195,-4.96358,3742.51,-13.4105,35.0466,1028.25,4.5,12.25,2,1,0,1,1,0,2,1,0,1,10,24,15,80
23224,0,31,21,21,-123.072,-15.7294,3928.6,-86.5619,3.08236,2639.28,1,0,1,nan,nan,0,4.5,12.25,2,1,0,1,10,25,15,80
23225,1,31,0,0,237.127,182.609,1599.77,272.674,174.402,2306.31,1,0,15,1,0,15,1,0,16,1,0,15,10,1,15,80
23226,1,31,0,0,229.316,172.58,1585.4,242.143,170.591,1557.85,1,0,15,1,0,15,1,0,16,1,0,15,10,2,15,80
23227,1,31,0,0,227.968,171.149,1537.59,241.122,159.052,1580.96,1,0,15,1,0,15,1,0,16,1,0,15,10,3,15,80
23228,1,31,0,0,191.877,148.197,633.983,230.728,162.328,1582.77,1,0,15,1,0,15,1,0,16,1,0,15,10,4,15,80
23229,1,31,0,0,177.907,148.014,585.301,194.124,139.436,950.919,1,0,15,1,0,15,1,0,16,1,0,15,10,5,15,80
23230,1,31,0,0,141.175,123.237,260.374,167.542,128.873,597.984,1,0,15,1,0,15,1,0,16,1,0,15,10,6,15,80
23231,1,31,0,0,149.634,134.877,239.266,145.966,114.084,203.234,1,0,15,1,0,15,1,0,16,1,0,15,10,7,15,80
23232,1,31,0,0,129.369,128.295,134.844,132.21,105.339,171.176,1,0,15,1,0,15,1,0,16,1,0,15,10,8,15,80
23233,1,31,0,0,111.719,105.916,95.1628,103.63,103.333,62.7834,1,0,15,1,0,15,1,0,16,1,0,15,10,9,15,80
23234,1,31,0,0,108.496,107.766,79.2113,110.502,94.8257,98.7706,1.14286,0.265306,14,1,0,14,1,0,15,1.14286,0.265306,14,10,10,15,80
23235,1,31,0,0,83.5503,97.9624,123.557,85.1841,88.465,54.9158,1.06667,0.0622222,15,1,0,14,1,0,15,1.06667,0.0622222,15,10,11,15,80
23236,1,31,0,0,109.67,105.696,42.5727,90.0691,87.1728,38.488,1,0,15,1,0,15,1,0,16,1,0,15,10,12,15,80
23237,1,31,1,1,72.7328,75.3431,229.197,32.2327,72.3122,649.223,1.57143,1.10204,7,2.42857,5.67347,7,2.125,3.85938,8,1.57143,1.10204,7,10,13,15,80
23238,1,31,2,2,77.7615,74.898,399.87,36.7304,65.7692,553.804,2,1.33333,6,2.66667,8.22222,6,2.14286,4.12245,7,2,1.33333,6,10,14,15,80
23239,1,31,4,4,38.4931,65.774,617.578,61.9208,62.8784,503.892,2.33333,4.88889,6,2.4,5.44,5,2.16667,4.80556,6,1.4,0.64,5,10,15,15,80
23240,1,31,4,4,29.1975,64.2159,821.567,75.2179,71.7073,312.174,2.14286,5.83673,7,1.5,1.25,6,1.42857,1.10204,7,2.71429,14.4898,7,10,16,15,80
23241,0,31,12,12,43.8204,55.8899,794.172,78.9654,58.9516,463.927,2.5,6.75,4,2.66667,5.55556,3,2.25,4.6875,4,5.5,60.75,4,10,17,15,80
23242,0,31,12,12,76.9083,58.5757,443.88,10.3456,43.4187,1057.86,2.33333,3.55556,3,1.5,0.25,2,3,8.5,4,2.33333,3.55556,3,10,18,15,80
