iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_F,meanEnergy_F,varEnergy_F,endEnergy_M,meanEnergy_M,varEnergy_M,meanIncBout_F,varIncBout_F,meanForagingBout_F,varForagingBout_F,meanIncBout_M,varIncBout_M,meanForagingBout_M,varForagingBout_M
10000,1000,0,157,4194,2135,3671,0,0,43.7346,4.0924,3.948,449.675,612.951,53460.5,593.748,566.658,83803.9,-nan,-nan,-nan,-nan,17.8675,0.674074,-nan,-nan
10000,1000,0,160,5541,1163,3296,0,0,41.495,2.3853,2.3215,448.479,623.521,50400.7,622.815,594.859,75941,-nan,-nan,-nan,-nan,17.0087,0.475031,-nan,-nan
10000,1000,50,130,19,7929,35,0,2017,60.8502,33.1954,30.0163,375.692,272.915,38778.6,304.129,544.108,86388.8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,50,133,73,7302,72,0,2553,60.6249,30.6118,27.1599,491.392,337.362,41517.6,314.418,524.998,93254.8,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,50,136,197,6542,147,0,3114,60.1275,27.8553,24.677,567.228,403.574,45800.2,358.448,509.268,96098.5,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,50,139,447,5535,275,0,3743,59.269,24.8893,22.141,598.444,460.076,51088.9,422.31,506.072,95364.9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,50,142,950,4588,439,0,4023,57.69,21.2081,19.0216,583.618,505.138,55873,487.401,509.285,93912.6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,50,145,1670,3602,668,0,4060,55.6025,17.1909,15.6633,539.492,545.294,58115.5,546.722,517.541,91777.6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,50,148,2689,2640,822,0,3849,53.1187,13.5051,12.5034,495.472,570.368,58274.2,587.291,529.512,89662.2,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,50,151,4013,1788,1004,0,3195,49.9538,9.7431,9.0959,458.122,588.376,57287.1,608.687,544.533,86950.7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,50,154,5338,1189,959,0,2514,47.1779,6.9863,6.6334,437.056,602.859,55172.6,633.017,562.857,82760.1,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,50,157,6718,650,913,0,1719,44.3733,4.5393,4.3358,427.763,613.09,52803.6,644.488,583.42,77286.7,-nan,-nan,-nan,-nan,17.2954,0.931998,-nan,-nan
10000,1000,50,160,7922,349,658,0,1071,42.2762,2.946,2.8308,433.078,622.938,50424,671.493,610.291,70359.7,-nan,-nan,-nan,-nan,16.523,0.769643,-nan,-nan
10000,1000,100,130,38,6038,16,0,3908,60.8683,34.6417,30.9459,418.904,308.295,35848,345.413,558.207,77749.4,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,100,133,73,5005,35,0,4887,60.7293,31.966,27.9737,525.597,372.135,39708.9,363.289,542.754,83264.7,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,100,136,212,4058,68,0,5662,60.3259,29.1496,25.4494,589.339,432.764,45117.7,414.771,532.188,85230.6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
10000,1000,100,139,509,3233,111,0,6147,59.5928,26.2329,22.9162,607.012,479.628,50537.6,484.069,531.028,84565.6,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan
