iterations,maxEnergyThresh,minEnergyThresh,foragingMean,numSuccess,numAllFail,numParentFail,numEggTimeFail,numEggColdFail,hatchDays,totNeglect,maxNeglect,endEnergy_M,meanEnergy_M,varEnergy_M,endEnergy_F,meanEnergy_F,varEnergy_F
20000,300,50,130,2019,15416,520,401,1644,58.9695,23.0386,13.7338,77.0232,279.451,60906.4,95.7136,253.254,37887.2
20000,300,50,133,4235,12141,987,618,2019,56.8432,18.691,10.4674,111.039,313.021,56928.9,134.16,282.993,33744.4
20000,300,50,136,7416,8587,1327,706,1964,53.9549,14.3177,7.682,138.45,349.192,53755.9,167.893,312.594,30103.3
20000,300,50,139,10954,5164,1520,672,1690,50.3719,10.1357,5.37925,164.728,390.778,50293.9,199.238,343.758,26907
20000,300,50,142,14288,2707,1371,477,1157,46.87,6.736,3.63995,191.126,432.034,46532.8,227.511,372.193,24102.3
20000,300,50,145,16942,1157,1026,218,657,43.574,3.9941,2.27315,224.471,476.652,41417.9,253.703,401.24,21578.9
20000,300,50,148,18505,394,709,97,295,41.3053,2.26575,1.3447,263.526,517.102,36348.7,283.054,427.165,19482
20000,300,50,151,19411,108,331,27,123,39.7081,1.1308,0.73015,311.333,555.901,30943.6,311.929,453.054,17313.6
20000,300,50,154,19768,34,152,5,41,38.8317,0.54095,0.37805,369.483,593.939,25484.4,342.72,475.908,15448.3
20000,300,50,157,19929,6,57,0,8,38.3555,0.22635,0.1648,432.608,628.412,20585.2,381.382,500.131,13476.9
20000,300,50,160,19978,2,19,0,1,38.1543,0.09705,0.0756,498.401,662.317,16715.8,415.722,521.749,12059
20000,300,100,130,1906,15050,367,588,2089,59.2474,23.5236,13.7077,77.9051,278.355,61142.5,113.685,260.589,35356
20000,300,100,133,4009,11831,677,891,2592,57.3717,19.3709,10.5991,110.075,310.05,57557.6,151.306,287.668,31553.6
20000,300,100,136,7273,8246,913,1110,2458,54.4597,14.8988,7.8185,137.543,346.918,54087.2,183.885,316.323,28257.6
20000,300,100,139,10861,5044,1081,971,2043,51.017,10.7711,5.56235,164.234,386.745,50560.5,210.13,344.286,25887.6
20000,300,100,142,14415,2501,1054,627,1403,47.1741,7.03045,3.6895,191.881,430.557,46417.9,236.478,373.877,23329.5
20000,300,100,145,17104,1071,764,319,742,43.9121,4.25685,2.3518,225.585,474.939,41674,261.398,402.023,21269.1
20000,300,100,148,18681,349,497,121,352,41.3937,2.3331,1.36315,265.249,517.849,36273.5,288.176,428.478,19130.4
20000,300,100,151,19459,91,267,39,144,39.7653,1.17715,0.74265,315.726,557.83,30508.8,315.686,453.5,17115.3
20000,300,100,154,19819,25,102,13,41,38.8677,0.56285,0.382,371.826,593.981,25376,345.06,475.833,15340.4
20000,300,100,157,19934,5,51,2,8,38.3926,0.25095,0.1814,432.016,628.459,20883,379.271,499.411,13599.2
20000,300,100,160,19980,2,14,0,4,38.1572,0.0987,0.07785,501.169,663.357,16603,416.536,522.575,11942
20000,300,150,130,1666,14705,273,805,2551,59.5716,24.111,13.5582,76.7046,276.034,61233.6,133.091,268.677,32590.3
20000,300,150,133,3860,11435,459,1229,3017,57.7605,19.8838,10.4564,110.659,308.908,57283,167.458,294.074,29324.6
20000,300,150,136,7102,7892,733,1409,2864,54.9532,15.4491,7.7813,139.271,345.342,54200.7,199.057,320.205,26661.3
20000,300,150,139,10959,4633,922,1248,2238,51.3145,11.0459,5.5153,165.031,385.696,50685.8,226.183,348.68,24270.9
20000,300,150,142,14407,2378,846,839,1530,47.5947,7.37765,3.75495,193.146,429.962,46590.8,248.378,376.078,22346.7
20000,300,150,145,17060,974,734,443,789,44.2672,4.518,2.4047,225.242,471.905,41738,270.307,403.384,20626.8
20000,300,150,148,18682,344,441,157,376,41.6279,2.4975,1.4365,265.191,516.028,36536.5,291.095,428.464,18841.9
20000,300,150,151,19499,97,201,45,158,39.9312,1.29025,0.7926,314.005,556.751,30815.5,318.661,453.483,16953.4
20000,300,150,154,19819,26,108,9,38,38.9151,0.59735,0.3989,370.377,593.316,25535.8,345.374,476.008,15307.4
20000,300,150,157,19946,4,40,1,9,38.3935,0.25195,0.179,434.21,629.559,20572.8,380.752,499.17,13535.2
20000,300,150,160,19986,1,10,0,3,38.1662,0.1052,0.08115,498.806,663.133,16786.3,417.345,522.585,11989.5
20000,300,200,130,1629,14269,194,1131,2777,59.6913,24.5314,13.2088,76.4316,275.774,61455.5,151.945,277.385,30126.6
20000,300,200,133,3642,11119,366,1621,3252,58.1131,20.4376,10.2635,109.989,306.51,57554.1,187.317,301.363,27109.2
20000,300,200,136,6653,7754,584,1894,3115,55.598,16.1789,7.7622,138.602,340.768,54323.2,214.483,325.422,24854.9
20000,300,200,139,10574,4620,737,1691,2378,52.0802,11.7681,5.5434,166.869,382.026,50661.1,239.756,351.542,22972.3
20000,300,200,142,14268,2299,813,1120,1500,48.1322,7.8194,3.7696,195.304,426.068,46416.4,260.667,378.848,21398.8
20000,300,200,145,16992,996,619,595,798,44.7099,4.86895,2.4585,227.668,470.849,41731.7,279.883,404.189,19877.2
